Time,Robot,Move
213.956,robot13,start
213.956,robot13,stop
216.156,robot13,mov_cte
217.456,robot13,C1
219.956,robot13,stop
226.456,robot13,mov_cte
246.656,robot13,C4
248.356,robot13,stop
255.706,robot13,mov_cte
279.056,robot13,C9
280.456,robot13,stop
286.056,robot13,mov_cte
306.706,robot13,C15
308.256,robot13,stop
315.656,robot13,mov_cte
335.656,robot13,C16
337.056,robot13,stop
339.656,robot13,mov_cte
362.106,robot13,C17
363.956,robot13,stop
370.256,robot13,mov_cte
390.706,robot13,C22
392.356,robot13,stop
397.456,robot13,mov_cte
419.456,robot13,C21
421.156,robot13,stop
428.356,robot13,mov_cte
449.205,robot13,C20
450.756,robot13,stop
453.356,robot13,mov_cte
471.806,robot13,C23
474.856,robot13,stop
478.056,robot13,end
