Time,Robot,Move
223.118,robot20,start
223.118,robot20,stop
228.418,robot20,mov_cte
230.918,robot20,C1
233.168,robot20,stop
237.167,robot20,mov_cte
259.718,robot20,C4
261.168,robot20,stop
264.168,robot20,mov_cte
285.768,robot20,C9
286.968,robot20,stop
292.168,robot20,mov_cte
312.068,robot20,C15
313.768,robot20,stop
319.318,robot20,mov_cte
341.867,robot20,C16
343.468,robot20,stop
350.468,robot20,mov_cte
373.218,robot20,C21
374.668,robot20,stop
377.118,robot20,mov_cte
400.318,robot20,C20
401.668,robot20,stop
404.168,robot20,mov_cte
425.868,robot20,C23
428.968,robot20,stop
430.768,robot20,end
