Time,Robot,Move
213.07,robot11,start
213.07,robot11,stop
218.771,robot11,mov_cte
220.421,robot11,C1
222.721,robot11,stop
227.371,robot11,mov_cte
250.971,robot11,C4
252.771,robot11,stop
258.071,robot11,mov_cte
282.521,robot11,C9
283.171,robot11,stop
284.221,robot11,mov_cte
285.071,robot11,stop
286.971,robot11,mov_cte
306.521,robot11,C15
308.271,robot11,stop
323.321,robot11,mov_cte
344.721,robot11,C16
346.171,robot11,stop
352.221,robot11,mov_cte
373.221,robot11,C17
375.07,robot11,stop
380.821,robot11,mov_cte
403.821,robot11,C22
405.77,robot11,stop
413.771,robot11,mov_cte
434.621,robot11,C21
436.171,robot11,stop
441.671,robot11,mov_cte
462.421,robot11,C20
464.371,robot11,stop
470.171,robot11,mov_cte
490.021,robot11,C23
493.071,robot11,stop
498.171,robot11,end
