Time,Robot,Move
207.732,robot16,start
207.732,robot16,stop
212.482,robot16,mov_cte
214.182,robot16,C1
216.382,robot16,stop
217.982,robot16,mov_cte
241.582,robot16,C4
243.282,robot16,stop
246.781,robot16,mov_cte
269.031,robot16,C9
270.582,robot16,stop
275.682,robot16,mov_cte
296.632,robot16,C15
298.282,robot16,stop
301.482,robot16,mov_cte
325.982,robot16,C16
327.582,robot16,stop
330.382,robot16,mov_cte
353.932,robot16,C21
355.182,robot16,stop
359.932,robot16,mov_cte
383.082,robot16,C20
384.481,robot16,stop
387.032,robot16,mov_cte
408.932,robot16,C23
412.382,robot16,stop
414.382,robot16,end
