Time,Robot,Move
288.974,robot7,start
288.974,robot7,stop
306.024,robot7,mov_cte
308.724,robot7,C1
312.874,robot7,stop
317.724,robot7,mov_cte
355.823,robot7,C4
358.674,robot7,stop
374.874,robot7,mov_cte
406.724,robot7,C9
408.024,robot7,stop
412.624,robot7,mov_cte
443.074,robot7,C8
445.424,robot7,stop
450.774,robot7,mov_cte
477.323,robot7,C14
479.424,robot7,stop
485.624,robot7,mov_cte
516.524,robot7,C15
518.924,robot7,stop
525.274,robot7,mov_cte
551.124,robot7,C16
552.924,robot7,stop
561.574,robot7,mov_cte
589.324,robot7,C17
591.524,robot7,stop
597.774,robot7,mov_cte
624.924,robot7,C22
627.024,robot7,stop
633.974,robot7,mov_cte
661.374,robot7,C21
662.724,robot7,stop
666.874,robot7,mov_cte
694.024,robot7,C20
696.524,robot7,stop
699.874,robot7,mov_cte
725.174,robot7,C23
729.324,robot7,stop
732.874,robot7,end
