Time,Robot,Move
205.105,robot14,start
205.105,robot14,stop
207.355,robot14,mov_cte
208.955,robot14,C1
211.355,robot14,stop
213.055,robot14,mov_cte
237.805,robot14,C4
239.254,robot14,stop
240.855,robot14,mov_cte
262.855,robot14,C9
264.155,robot14,stop
269.455,robot14,mov_cte
289.705,robot14,C15
291.255,robot14,stop
295.555,robot14,mov_cte
318.405,robot14,C16
319.655,robot14,stop
327.055,robot14,mov_cte
348.455,robot14,C17
349.955,robot14,stop
352.455,robot14,mov_cte
374.255,robot14,C22
375.955,robot14,stop
381.555,robot14,mov_cte
404.105,robot14,C21
405.355,robot14,stop
411.055,robot14,mov_cte
431.355,robot14,C20
432.655,robot14,stop
434.655,robot14,mov_cte
458.155,robot14,C23
461.105,robot14,stop
461.955,robot14,mov_cte
462.555,robot14,stop
466.155,robot14,end
