Time,Robot,Move
230.095,robot8,start
230.095,robot8,stop
232.044,robot8,mov_cte
233.495,robot8,C1
235.845,robot8,stop
240.645,robot8,mov_cte
265.645,robot8,C4
267.245,robot8,stop
271.845,robot8,mov_cte
295.995,robot8,C9
297.645,robot8,stop
302.645,robot8,mov_cte
325.945,robot8,C8
328.045,robot8,stop
332.145,robot8,mov_cte
356.095,robot8,C14
357.945,robot8,stop
363.295,robot8,mov_cte
386.195,robot8,C15
387.645,robot8,stop
393.745,robot8,mov_cte
415.095,robot8,C16
416.845,robot8,stop
423.645,robot8,mov_cte
446.445,robot8,C17
448.545,robot8,stop
455.445,robot8,mov_cte
479.145,robot8,C22
481.145,robot8,stop
490.045,robot8,mov_cte
513.495,robot8,C21
515.245,robot8,stop
520.345,robot8,mov_cte
543.695,robot8,C20
545.845,robot8,stop
548.445,robot8,mov_cte
571.545,robot8,C23
575.245,robot8,stop
576.995,robot8,end
