Time,Robot,Move
310.175,robot10,start
310.175,robot10,stop
323.025,robot10,mov_cte
324.375,robot10,C1
326.625,robot10,stop
329.325,robot10,mov_cte
352.175,robot10,C4
353.725,robot10,stop
356.225,robot10,mov_cte
378.825,robot10,C9
380.025,robot10,stop
382.225,robot10,mov_cte
405.225,robot10,C8
406.925,robot10,stop
411.125,robot10,mov_cte
430.825,robot10,C14
432.525,robot10,stop
435.775,robot10,mov_cte
457.525,robot10,C15
458.625,robot10,stop
461.125,robot10,mov_cte
482.425,robot10,C16
484.425,robot10,stop
490.425,robot10,mov_cte
512.425,robot10,C17
514.125,robot10,stop
549.525,robot10,mov_cte
572.474,robot10,C22
574.025,robot10,stop
577.925,robot10,mov_cte
600.675,robot10,C21
601.825,robot10,stop
604.825,robot10,mov_cte
626.625,robot10,C20
628.025,robot10,stop
634.125,robot10,mov_cte
655.425,robot10,C23
658.625,robot10,stop
663.325,robot10,end
