Time,Robot,Move
211.439,robot18,start
211.439,robot18,stop
214.939,robot18,mov_cte
216.539,robot18,C1
219.238,robot18,stop
223.039,robot18,mov_cte
245.489,robot18,C4
247.139,robot18,stop
253.889,robot18,mov_cte
275.089,robot18,C9
276.539,robot18,stop
282.339,robot18,mov_cte
302.689,robot18,C15
304.339,robot18,stop
314.039,robot18,mov_cte
333.889,robot18,C16
335.139,robot18,stop
342.639,robot18,mov_cte
366.439,robot18,C21
367.439,robot18,stop
369.139,robot18,mov_cte
393.689,robot18,C20
395.539,robot18,stop
404.039,robot18,mov_cte
424.989,robot18,C23
428.039,robot18,stop
430.239,robot18,end
