Time,Robot,PosX,PosY,Speed
227.558,robot1,7.5260593388411765,-41.4900576021118,6.876055248913638e-10
227.608,robot1,7.526059338851609,-41.490057602144724,6.873893280652377e-10
227.658,robot1,7.5260593388620185,-41.490057602177565,6.864986551547931e-10
227.708,robot1,7.5260593388724155,-41.490057602210356,6.873549413257688e-10
227.758,robot1,7.526059338882798,-41.49005760224313,6.873716755265502e-10
227.808,robot1,7.523886329079535,-41.485484143556945,0.21368077489412965
227.858,robot1,7.517268438647692,-41.47136405062027,0.3981803687006812
227.908,robot1,7.507224507135044,-41.44993409962638,0.5393890680529789
227.958,robot1,7.494558428194366,-41.42290947135427,0.6474645111026285
228.008,robot1,7.4800196035239175,-41.39188910689916,0.7002748320674316
228.058,robot1,7.465166089683935,-41.36019732364753,0.7000000097833604
228.108,robot1,7.45031261902871,-41.32850564841932,0.6999966904674889
228.158,robot1,7.435459132970272,-41.296813962492664,0.6999971099298782
228.208,robot1,7.420605623412778,-41.26512225273092,0.6999979050826627
228.258,robot1,7.405752083487989,-41.2334305056218,0.6999989537683419
228.308,robot1,7.390898509978504,-41.20173871218177,0.7000001276762247
228.358,robot1,7.376044903748414,-41.17004686908483,0.7000012840024576
228.408,robot1,7.361191269631955,-41.13835497903449,0.7000022826118087
228.458,robot1,7.346337615840605,-41.10666305041537,0.7000030028045179
228.508,robot1,7.331483952964373,-41.07497109626773,0.7000033577042504
228.558,robot1,7.316630292689824,-41.04327913270954,0.7000033045174785
228.608,robot1,7.301776646389356,-41.01158717699489,0.7000028496069732
228.657,robot1,7.286923023749808,-40.97989524543719,0.7000020477173977
228.708,robot1,7.272069431603205,-40.94820335144208,0.7000009955280524
228.758,robot1,7.257215873098914,-40.9165115038828,0.6999998201574462
228.808,robot1,7.2423623473174,-40.884819706015186,0.6999986639587221
228.858,robot1,7.227508849374486,-40.85312795506742,0.6999976673056562
228.908,robot1,7.212655371006912,-40.82143624256231,0.6999969514778606
228.958,robot1,7.197801901571382,-40.78974455533885,0.699996603721039
229.008,robot1,7.182948429337348,-40.758052877152565,0.6999966664439495
229.058,robot1,7.168094942915774,-40.726361190658324,0.6999971319329107
229.108,robot1,7.153241432647657,-40.69466947952908,0.6999979433252957
229.158,robot1,7.138387891780437,-40.66297773044627,0.6999990016752266
229.208,robot1,7.123534317287239,-40.63128593471545,0.700000178192476
229.258,robot1,7.108680710229429,-40.59959408931112,0.7000013300537793
229.308,robot1,7.09382707562066,-40.56790219722818,0.7000023177764788
229.358,robot1,7.078973421812379,-40.536210267105,0.7000030220223198
229.408,robot1,7.064119759478393,-40.50451831216996,0.7000033578406322
229.458,robot1,7.049266100323043,-40.472826348642144,0.7000032847363538
229.508,robot1,7.0344124556684715,-40.44113439377815,0.7000028114540139
229.558,robot1,7.019558835089348,-40.40944246379504,0.7000019949448513
229.607,robot1,7.004705245257054,-40.37775057191451,0.7000009336405523
229.658,robot1,6.989851689131123,-40.34605872676019,0.6999997557671966
229.708,robot1,6.974998165595825,-40.31436693130238,0.6999986039807383
229.758,robot1,6.960144669588221,-40.28267518248242,0.6999976181251722
229.808,robot1,6.945291192705547,-40.25098347156989,0.6999969181567868
229.858,robot1,6.930437724221447,-40.219291785215404,0.6999965893777087
229.908,robot1,6.915584252389119,-40.18760010707435,0.6999966718641265
229.958,robot1,6.900730765872214,-40.155908419802095,0.6999971554780825
230.008,robot1,6.885877255126984,-40.12421670717258,0.6999979811274025
230.058,robot1,6.871023713564571,-40.09252495605604,0.6999990481155399
230.108,robot1,6.856170138350193,-40.06083315801139,0.7000002266006121
230.158,robot1,6.841316530742248,-40.02914131029972,0.7000013735245826
230.208,robot1,6.826462895932465,-39.99744941620106,0.7000023499927579
230.257,robot1,6.811609242409995,-39.96575748460298,0.7000030380201779
230.308,robot1,6.796755580929555,-39.934065528917515,0.700003354599219
230.358,robot1,6.7819019232100795,-39.902373565460124,0.7000032615334704
230.408,robot1,6.767048280520398,-39.87068161148489,0.7000027699460717
230.458,robot1,6.752194662320447,-39.838989683107954,0.7000019389792086
230.508,robot1,6.737341075119219,-39.807297793363354,0.7000008687972135
230.558,robot1,6.722487521685697,-39.775605950622634,0.6999996886872074
230.608,robot1,6.7076340007084045,-39.743914157569655,0.6999985415725625
230.658,robot1,6.692780506947193,-39.71222241085973,0.699997566722007
230.708,robot1,6.677927031862302,-39.68053070151167,0.6999968827409256
230.758,robot1,6.663073564647501,-39.64883901599153,0.6999965729629528
230.808,robot1,6.648220093543199,-39.617147337859166,0.6999966751230612
230.858,robot1,6.633366607269101,-39.585455649775355,0.699997176649231
230.908,robot1,6.618513096399565,-39.55376393561963,0.6999980162442111
230.958,robot1,6.6036595545114425,-39.52207218245482,0.6999990914943941
231.008,robot1,6.588805978962969,-39.49038038209546,0.7000002715428587
231.058,robot1,6.573952371209352,-39.45868853208997,0.7000014131212569
231.108,robot1,6.5590987366190765,-39.42699663600259,0.7000023779812226
231.158,robot1,6.54424508381674,-39.39530470296759,0.7000030495172934
231.208,robot1,6.529391423635103,-39.36361274657688,0.7000033466848833
231.258,robot1,6.514537767804571,-39.33192078323767,0.7000032335985278
231.308,robot1,6.499684127537688,-39.30022883019682,0.7000027237595816
231.358,robot1,6.484830512177182,-39.268536903464955,0.7000018784825919
231.408,robot1,6.469976928068013,-39.23684501588478,0.7000007996326149
231.458,robot1,6.455123377788016,-39.20515317557338,0.6999996175287064
231.507,robot1,6.440269859830527,-39.17346138492739,0.6999984753184437
231.558,robot1,6.42541636877987,-39.14176964031698,0.6999975116513756
