Time,Robot,Move
204.845,robot1,moving
204.847,robot1,moving
204.852,robot1,moving
204.857,robot1,moving
204.862,robot1,moving
204.867,robot1,moving
204.877,robot1,moving
204.882,robot1,moving
204.887,robot1,moving
204.892,robot1,moving
204.897,robot1,moving
204.902,robot1,moving
204.907,robot1,moving
204.912,robot1,moving
204.917,robot1,moving
204.922,robot1,moving
204.927,robot1,moving
204.937,robot1,moving
204.942,robot1,moving
204.947,robot1,moving
204.952,robot1,moving
204.962,robot1,moving
204.972,robot1,moving
204.977,robot1,moving
204.982,robot1,moving
204.988,robot1,moving
204.992,robot1,moving
204.997,robot1,moving
205.002,robot1,moving
205.007,robot1,moving
205.012,robot1,moving
205.022,robot1,moving
205.027,robot1,moving
205.032,robot1,moving
205.037,robot1,moving
205.042,robot1,moving
205.047,robot1,moving
205.054,robot1,moving
205.057,robot1,moving
205.062,robot1,moving
205.067,robot1,moving
205.072,robot1,moving
205.077,robot1,moving
205.082,robot1,moving
205.087,robot1,moving
205.092,robot1,moving
205.102,robot1,moving
205.107,robot1,moving
205.112,robot1,moving
205.12,robot1,moving
205.122,robot1,moving
205.127,robot1,moving
205.137,robot1,moving
205.142,robot1,moving
205.147,robot1,moving
205.153,robot1,moving
205.157,robot1,moving
205.167,robot1,moving
205.172,robot1,moving
205.178,robot1,moving
205.182,robot1,moving
205.187,robot1,moving
205.192,robot1,moving
205.197,robot1,moving
205.202,robot1,moving
205.207,robot1,moving
205.212,robot1,moving
205.217,robot1,moving
205.222,robot1,moving
205.227,robot1,moving
205.232,robot1,moving
205.237,robot1,moving
205.242,robot1,moving
205.247,robot1,moving
205.252,robot1,moving
205.257,robot1,moving
205.262,robot1,moving
205.267,robot1,moving
205.272,robot1,moving
205.287,robot1,moving
205.288,robot1,moving
205.292,robot1,moving
205.297,robot1,moving
205.302,robot1,moving
205.307,robot1,moving
205.312,robot1,moving
205.317,robot1,moving
205.322,robot1,moving
205.327,robot1,moving
205.332,robot1,moving
205.337,robot1,moving
205.342,robot1,moving
205.347,robot1,moving
205.352,robot1,moving
205.358,robot1,moving
205.362,robot1,moving
205.367,robot1,moving
205.372,robot1,moving
205.377,robot1,moving
205.387,robot1,moving
205.392,robot1,moving
205.397,robot1,moving
205.402,robot1,moving
205.407,robot1,moving
205.412,robot1,moving
205.417,robot1,moving
205.422,robot1,moving
205.427,robot1,moving
205.432,robot1,moving
205.437,robot1,moving
205.442,robot1,moving
205.447,robot1,moving
205.452,robot1,moving
205.457,robot1,moving
205.462,robot1,moving
205.467,robot1,moving
205.472,robot1,moving
205.477,robot1,moving
205.482,robot1,moving
205.487,robot1,moving
205.492,robot1,moving
205.497,robot1,moving
205.502,robot1,moving
205.507,robot1,moving
205.512,robot1,moving
205.517,robot1,moving
205.522,robot1,moving
205.527,robot1,moving
205.532,robot1,moving
205.537,robot1,moving
205.542,robot1,moving
205.547,robot1,moving
205.552,robot1,moving
205.557,robot1,moving
205.562,robot1,moving
205.567,robot1,moving
205.572,robot1,moving
205.577,robot1,moving
205.582,robot1,moving
205.587,robot1,moving
205.597,robot1,moving
205.602,robot1,moving
205.607,robot1,moving
205.612,robot1,moving
205.617,robot1,moving
205.627,robot1,moving
205.632,robot1,moving
205.642,robot1,moving
205.647,robot1,moving
205.652,robot1,moving
205.662,robot1,moving
205.667,robot1,moving
205.672,robot1,moving
205.677,robot1,moving
205.682,robot1,moving
205.687,robot1,moving
205.692,robot1,moving
205.697,robot1,moving
205.702,robot1,moving
205.707,robot1,moving
205.712,robot1,moving
205.722,robot1,moving
205.727,robot1,moving
205.732,robot1,moving
205.737,robot1,moving
205.742,robot1,moving
205.747,robot1,moving
205.752,robot1,moving
205.757,robot1,moving
205.762,robot1,moving
205.767,robot1,moving
205.772,robot1,moving
205.777,robot1,moving
205.782,robot1,moving
205.787,robot1,moving
205.792,robot1,moving
205.797,robot1,moving
205.802,robot1,moving
205.807,robot1,moving
205.812,robot1,moving
205.817,robot1,moving
205.822,robot1,moving
205.827,robot1,moving
205.832,robot1,moving
205.837,robot1,moving
205.842,robot1,moving
205.847,robot1,moving
205.852,robot1,moving
205.857,robot1,moving
205.862,robot1,moving
205.867,robot1,moving
205.872,robot1,moving
205.877,robot1,moving
205.882,robot1,moving
205.887,robot1,moving
205.892,robot1,moving
205.897,robot1,moving
205.902,robot1,moving
205.907,robot1,moving
205.912,robot1,moving
205.917,robot1,moving
205.927,robot1,moving
205.932,robot1,moving
205.946,robot1,moving
205.952,robot1,moving
205.957,robot1,moving
205.962,robot1,moving
205.967,robot1,moving
205.972,robot1,moving
205.977,robot1,moving
205.982,robot1,moving
205.987,robot1,moving
205.992,robot1,moving
205.997,robot1,moving
206.002,robot1,moving
206.007,robot1,moving
206.012,robot1,moving
206.022,robot1,moving
206.027,robot1,moving
