Time,Robot,PosX,PosY,Speed
206.232,robot1,7.526059332319254,-41.49005758134595,1.4383080886836082e-09
206.282,robot1,7.5260593323407114,-41.49005758141473,1.4377255939976592e-09
206.332,robot1,7.526059332362136,-41.490057581483384,1.4371815535253183e-09
206.382,robot1,7.5260593323835225,-41.49005758155201,1.4332440419796985e-09
206.432,robot1,7.526059332404871,-41.4900575816204,1.430141294559718e-09
206.482,robot1,7.526059332426192,-41.490057581688696,1.4302051973750925e-09
206.532,robot1,7.5260593324474705,-41.49005758175689,1.4241555950766191e-09
206.582,robot1,7.52605933246872,-41.49005758182495,1.4232435180832007e-09
206.632,robot1,7.526059332489926,-41.49005758189301,1.4226684647608223e-09
206.682,robot1,7.526059332511094,-41.49005758196084,1.4161136219811848e-09
206.732,robot1,7.52605933253223,-41.49005758202858,1.4160652307547737e-09
206.782,robot1,7.526059332553325,-41.49005758209613,1.415448816020347e-09
206.832,robot1,7.52605933257439,-41.49005758216362,1.4090538412802677e-09
206.882,robot1,7.52605933259542,-41.49005758223106,1.4088300059814218e-09
206.932,robot1,7.526059332616411,-41.49005758229829,1.4075827217906276e-09
206.982,robot1,7.5256398923304815,-41.48920813270874,0.09500433419520876
207.032,robot1,7.521197162043759,-41.479746470565935,0.3083995583906891
207.082,robot1,7.512820399613277,-41.46187362913044,0.47067440210335293
207.131,robot1,7.502267603921621,-41.43935795639657,0.5000310942690134
207.182,robot1,7.491658045132051,-41.4167211737294,0.4999979609226279
207.231,robot1,7.4810484149526575,-41.39408424073712,0.49999786720919664
207.282,robot1,7.470438788252903,-41.3714473197454,0.4999976463482418
207.332,robot1,7.459829162157763,-41.34881040716416,0.49999756211570484
207.382,robot1,7.449219532627902,-41.32617349656519,0.49999762995828506
207.432,robot1,7.438609895837791,-41.30353658142942,0.4999978451866943
207.482,robot1,7.428000248419463,-41.280899655543536,0.4999981940714505
207.532,robot1,7.41739058767062,-41.25826271337572,0.4999986546912392
207.582,robot1,7.406780911722228,-41.235625750415714,0.4999991982221687
207.632,robot1,7.3961712196541605,-41.212988763453026,0.49999979074032336
207.682,robot1,7.385561511551382,-41.19035175077387,0.5000003953316823
207.732,robot1,7.374951788497261,-41.16771471226475,0.5000009744030514
207.782,robot1,7.364342052504742,-41.14507764941631,0.5000014920166139
207.832,robot1,7.353732306389965,-41.12244056522805,0.5000019161006606
207.882,robot1,7.343122553596502,-41.09980346402045,0.5000022204139605
207.932,robot1,7.3325127979813,-41.07716635116637,0.5000023861439875
207.982,robot1,7.3219030435756265,-41.0545292327586,0.5000024030486899
208.032,robot1,7.3112932943357025,-41.031892115233575,0.5000022700680955
208.082,robot1,7.30068355389822,-41.0092550049744,0.5000019953983839
208.132,robot1,7.29007382535557,-40.98661790791662,0.5000015959928543
208.182,robot1,7.2794641110644465,-40.96398082918102,0.5000010965311641
208.232,robot1,7.268854412499504,-40.9413437727556,0.5000005279254168
208.282,robot1,7.258244730161132,-40.918706741246474,0.4999999254251257
208.332,robot1,7.2476350635432185,-40.896069735713475,0.4999993264522507
208.382,robot1,7.23702541116317,-40.87343275560116,0.49999876827473
208.432,robot1,7.226415770652701,-40.850795798770505,0.4999982856842063
208.482,robot1,7.215806138904077,-40.82815886162977,0.49999790880475603
208.532,robot1,7.2051965122629715,-40.80552193935694,0.49999766119502714
208.582,robot1,7.1945868867560385,-40.782885026200375,0.49999755833384124
