Time,Robot,Move
0:3:15,robot1,Mario_Cell
0:3:15,robot1,stop
0:3:15,robot1,stop
0:3:15,robot1,stop
0:3:15,robot1,stop
0:3:15,robot1,aceleración
0:3:15,robot1,aceleración
0:3:15,robot1,aceleración
0:3:15,robot1,aceleración
0:3:15,robot1,aceleración
0:3:15,robot1,mov_cte
0:3:15,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:16,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:17,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:18,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:19,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:20,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:21,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:22,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:23,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:24,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:25,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
0:3:26,robot1,mov_cte
