Time;Name;position.x;position.y;position.z;orientation.x;orientation.y;orientation.z;orientation.w;linear.x;linear.y;linear.z;angular.x;angular.y;angular.z
207.256;robot1;-27.6500661918397;39.19775024815031;0.0999574658579734;-1.4082529257191006e-09;4.854662066180848e-08;-0.5647119757267911;0.8252880615098838;-5.232553545280966e-10;2.06437303905254e-09;7.829621464823168e-05;-1.890921457189865e-09;-2.989455222775638e-09;1.5958737157021743e-09
207.276;robot1;-27.650066191840228;39.19775024815237;0.0999574658580159;-1.4082181480062951e-09;4.8544852901827325e-08;-0.564711975726122;0.8252880615103416;-5.22702625126135e-10;2.0643203167372712e-09;7.82962146580244e-05;-1.891096655792459e-09;-2.9898321897771863e-09;1.5972498243003386e-09
207.296;robot1;-27.65006619184076;39.19775024815444;0.0999574658580584;-1.4081832954353111e-09;4.854308502358337e-08;-0.5647119757254525;0.8252880615107999;-5.227529204482414e-10;2.064005989437487e-09;7.82962146660722e-05;-1.891106249576923e-09;-2.9901114952711964e-09;1.5982514290696703e-09
207.316;robot1;-27.650066191841287;39.1977502481565;0.0999574658581009;-1.408148367793849e-09;4.8541317545833526e-08;-0.5647119757247839;0.8252880615112571;-5.228685106227718e-10;2.0651782121282147e-09;7.829621465771083e-05;-1.8905309514249356e-09;-2.9895350286936303e-09;1.5955683625109841e-09
207.336;robot1;-27.650066191841816;39.19775024815857;0.0999574658581434;-1.4081135818829723e-09;4.8539549947105776e-08;-0.5647119757241145;0.8252880615117155;-5.229679767049253e-10;2.0645115857297092e-09;7.829621465519387e-05;-1.8909011784195726e-09;-2.989574527042214e-09;1.59840755577392e-09
207.356;robot1;-27.650066191842345;39.19775024816064;0.0999574658581859;-1.4080787130741514e-09;4.8537781980577314e-08;-0.5647119757234441;0.8252880615121742;-5.230116586276962e-10;2.064062494199077e-09;7.829621472888713e-05;-1.891179156927832e-09;-2.9902753891358482e-09;1.600130822072534e-09
207.376;robot1;-27.650066191842875;39.1977502481627;0.0999574658582284;-1.4080441272882499e-09;4.853601419673294e-08;-0.5647119757227748;0.8252880615126321;-5.231417148421648e-10;2.0636635192116434e-09;7.829621468690666e-05;-1.891438933390607e-09;-2.9896542719866683e-09;1.5977838091577366e-09
207.396;robot1;-27.650066191843404;39.197750248164766;0.099957465858271;-1.4080089915948702e-09;4.853424648181259e-08;-0.564711975722105;0.8252880615130904;-5.231621202603512e-10;2.064653319572159e-09;7.829621474148185e-05;-1.890454226854786e-09;-2.9901617280646873e-09;1.5989599820347486e-09
207.416;robot1;-27.650066191843937;39.197750248166834;0.0999574658583136;-1.4079739683385194e-09;4.8532478785033776e-08;-0.5647119757214343;0.8252880615135494;-5.23293547592693e-10;2.064220524462797e-09;7.82962147405905e-05;-1.890619194209543e-09;-2.990004865137042e-09;1.6011955155915996e-09
207.436;robot1;-27.650066191844463;39.197750248168894;0.0999574658583561;-1.407939119011113e-09;4.85307109068434e-08;-0.5647119757207645;0.8252880615140077;-5.227290075491282e-10;2.063826198519019e-09;7.829621473872674e-05;-1.891110856414886e-09;-2.9901071963553517e-09;1.5990363237735523e-09
207.456;robot1;-27.650066191845;39.19775024817096;0.0999574658583987;-1.4079038264381135e-09;4.8528943117185786e-08;-0.5647119757200938;0.8252880615144667;-5.227537622889716e-10;2.0644515516362223e-09;7.829621477033002e-05;-1.8902798857394834e-09;-2.990461307619474e-09;1.601113076748235e-09
207.476;robot1;-27.650066191845525;39.19775024817303;0.0999574658584414;-1.4078686019125741e-09;4.852717526336624e-08;-0.5647119757194231;0.8252880615149255;-5.2288319389877e-10;2.064126411323816e-09;7.829621481630478e-05;-1.890464823879501e-09;-2.990490354453787e-09;1.6009867899546923e-09
207.496;robot1;-27.65006619184605;39.19775024817509;0.099957465858484;-1.407833730838059e-09;4.852540742353915e-08;-0.564711975718753;0.825288061515384;-5.229990236772372e-10;2.063359638313374e-09;7.82962147903406e-05;-1.89103156152693e-09;-2.9900680965246714e-09;1.5997165150030252e-09
207.516;robot1;-27.650066191846584;39.19775024817715;0.0999574658585266;-1.407798406203389e-09;4.85236396815962e-08;-0.564711975718082;0.8252880615158431;-5.230292487758384e-10;2.0639844955737904e-09;7.829621481654342e-05;-1.890172643199682e-09;-2.9904189746552206e-09;1.6017504147283763e-09
207.536;robot1;-27.650066191847117;39.19775024817922;0.0999574658585693;-1.4077630357457032e-09;4.8521872077786736e-08;-0.5647119757174115;0.825288061516302;-5.231166289339065e-10;2.0645403840163403e-09;7.829621482737503e-05;-1.8899420207601187e-09;-2.990242967254714e-09;1.6006452403472299e-09
207.556;robot1;-27.65006619184764;39.19775024818128;0.099957465858612;-1.4077276710133763e-09;4.8520104172395716e-08;-0.5647119757167401;0.8252880615167614;-5.231639880823563e-10;2.0638636266338793e-09;7.829621484931958e-05;-1.890292097121486e-09;-2.9907345212400913e-09;1.602668459791275e-09
207.576;robot1;-27.650066191848172;39.19775024818335;0.0999574658586547;-1.407692011242173e-09;4.8518336363591215e-08;-0.5647119757160687;0.8252880615172209;-5.232729494237706e-10;2.064626838992968e-09;7.829621489234027e-05;-1.88969709046811e-09;-2.990908593788567e-09;1.603047879236201e-09
207.596;robot1;-27.650066191848705;39.197750248185415;0.0999574658586974;-1.407656646379033e-09;4.8516568178994054e-08;-0.5647119757153972;0.8252880615176803;-5.226550100447154e-10;2.064015456769298e-09;7.829621487908174e-05;-1.890608016798777e-09;-2.9911951214142732e-09;1.602983241990631e-09
