Time,Robot,PosX,PosY,Speed
191.917,robot1,7.526059324395164,-41.49005755581731,2.3656655751636548e-09
191.967,robot1,7.526059324430123,-41.4900575559304,2.365559686517684e-09
192.017,robot1,7.526059324465018,-41.49005755604329,2.359094537315198e-09
192.067,robot1,7.526059324499856,-41.490057556156,2.3556686529275903e-09
192.116,robot1,7.526059324534635,-41.49005755626852,2.3509861643271793e-09
192.167,robot1,7.526059324569351,-41.490057556380805,2.350190185614835e-09
192.217,robot1,7.526059324604013,-41.49005755649293,2.3442804551170007e-09
192.267,robot1,7.526059324638611,-41.49005755660485,2.336341063433519e-09
192.317,robot1,7.5260593246731515,-41.490057556716536,2.336458548290435e-09
192.367,robot1,7.526059324707637,-41.49005755682809,2.330191110619223e-09
192.417,robot1,7.5260593247420635,-41.49005755693941,2.3286465849678767e-09
192.467,robot1,7.526059324776426,-41.49005755705058,2.3221621240447094e-09
192.517,robot1,7.526059324810733,-41.490057557161535,2.319611104402935e-09
192.567,robot1,7.526059324844984,-41.49005755727229,2.3151762417064915e-09
192.617,robot1,7.526059324879171,-41.49005755738286,2.308902719462804e-09
192.667,robot1,7.5260593249133025,-41.490057557493245,2.3059624376584836e-09
192.717,robot1,7.526059324947378,-41.4900575576034,2.305241539673658e-09
192.767,robot1,7.52605932498139,-41.490057557713406,2.298915842615913e-09
192.817,robot1,7.526059325015346,-41.49005755782321,2.293864316134611e-09
192.867,robot1,7.526059325049245,-41.49005755793278,2.2915593714532134e-09
192.917,robot1,7.526059325083087,-41.49005755804222,2.2861991950599822e-09
192.967,robot1,7.526059325116869,-41.49005755815143,2.284875539357608e-09
193.017,robot1,7.526059325150594,-41.49005755826047,2.276933035196551e-09
193.066,robot1,7.526059325184268,-41.49005755836932,2.277043020242362e-09
193.116,robot1,7.526059325217876,-41.49005755847801,2.2700971801248887e-09
193.167,robot1,7.526059325251429,-41.490057558586486,2.2651705284387156e-09
193.217,robot1,7.526059325284928,-41.490057558694765,2.262516112469646e-09
