Time,Robot,PosX,PosY,Speed
193.921,robot1,7.526059325742695,-41.4900575601742,2.2100113595925608e-09
193.971,robot1,7.526059325775355,-41.490057560279745,2.205495864577626e-09
194.021,robot1,7.526059325807957,-41.49005756038509,2.203108225497129e-09
194.071,robot1,7.526059325840506,-41.49005756049024,2.196191142087077e-09
194.121,robot1,7.526059325873,-41.49005756059518,2.1952363037645168e-09
194.171,robot1,7.526059325905438,-41.490057560700045,2.1891330271677935e-09
194.221,robot1,7.52605932593782,-41.490057560804615,2.187280028322065e-09
194.271,robot1,7.526059325970143,-41.490057560909044,2.18097205408601e-09
194.321,robot1,7.5260593260024145,-41.49005756101334,2.181151687594499e-09
194.371,robot1,7.526059326034629,-41.490057561117396,2.173614804473133e-09
194.421,robot1,7.526059326066789,-41.49005756122124,2.1722207869179488e-09
194.471,robot1,7.526059326098895,-41.49005756132495,2.1667437257840488e-09
194.521,robot1,7.526059326130948,-41.49005756142847,2.1651036232112362e-09
194.571,robot1,7.526059326162943,-41.49005756153183,2.158828181622849e-09
194.62,robot1,7.526059326194888,-41.49005756163496,2.157882732907986e-09
194.672,robot1,7.526059326226777,-41.490057561738,2.151744846514592e-09
194.721,robot1,7.526059326258609,-41.49005756184078,2.1505425629337058e-09
194.77,robot1,7.526059326290389,-41.49005756194345,2.1435960827808665e-09
194.821,robot1,7.526059326322114,-41.4900575620459,2.142524550236706e-09
194.871,robot1,7.526059326353787,-41.49005756214817,2.137061066780131e-09
194.921,robot1,7.526059326385404,-41.490057562250264,2.1350377986735967e-09
194.971,robot1,7.526059326416964,-41.49005756235217,2.1293459083688983e-09
195.021,robot1,7.526059326448475,-41.490057562453885,2.127688881859596e-09
195.07,robot1,7.526059326479931,-41.49005756255547,2.121500616692737e-09
195.121,robot1,7.526059326511333,-41.49005756265687,2.1200741440304602e-09
195.171,robot1,7.526059326542681,-41.49005756275808,2.1146582559275135e-09
195.221,robot1,7.526059326573975,-41.490057562859114,2.112686196330282e-09
195.271,robot1,7.526059326605221,-41.49005756296,2.1063790810363096e-09
195.321,robot1,7.526059326636406,-41.49005756306067,2.105593235194128e-09
195.371,robot1,7.526059326667542,-41.4900575631612,2.0994966265797183e-09
195.421,robot1,7.526059326698624,-41.4900575632615,2.0986870600348483e-09
195.47,robot1,7.526059326729651,-41.4900575633617,2.0922299418752748e-09
195.52,robot1,7.526059326760627,-41.490057563461676,2.0914888209783085e-09
195.571,robot1,7.526059326791553,-41.490057563561486,2.0846770781371546e-09
195.621,robot1,7.526059326822426,-41.490057563661125,2.083726040533779e-09
195.671,robot1,7.526059326853242,-41.490057563760615,2.077212410234476e-09
195.721,robot1,7.526059326884004,-41.49005756385988,2.0756361198804647e-09
195.771,robot1,7.526059326914719,-41.49005756395899,2.0697927803793733e-09
195.821,robot1,7.526059326945385,-41.490057564057985,2.069224296341046e-09
195.871,robot1,7.52605932697599,-41.490057564156764,2.062828184199973e-09
195.921,robot1,7.526059327006546,-41.490057564255345,2.0616821353907026e-09
195.971,robot1,7.526059327037054,-41.49005756435378,2.061079621428005e-09
196.02,robot1,7.526059327067504,-41.49005756445208,2.0542963427374013e-09
196.07,robot1,7.526059327097904,-41.490057564550206,2.0497664435087102e-09
196.121,robot1,7.526059327128251,-41.49005756464808,2.046806204830951e-09
196.171,robot1,7.52605932715855,-41.49005756474585,2.045402203743008e-09
196.221,robot1,7.526059327188793,-41.49005756484345,2.039186230064463e-09
196.271,robot1,7.526059327218983,-41.49005756494084,2.0358268971498068e-09
196.321,robot1,7.526059327249129,-41.490057565038065,2.032507230934126e-09
196.371,robot1,7.52605932727922,-41.49005756513517,2.0320703130106954e-09
196.421,robot1,7.526059327309257,-41.49005756523209,2.025565294980236e-09
196.47,robot1,7.526059327339244,-41.49005756532882,2.0214417088342663e-09
196.521,robot1,7.526059327369185,-41.4900575654254,2.017900290624086e-09
196.571,robot1,7.526059327399071,-41.49005756552179,2.0161458279335466e-09
196.621,robot1,7.526059327428907,-41.49005756561808,2.011367896916001e-09
196.671,robot1,7.526059327458687,-41.49005756571408,2.0098830421098863e-09
196.721,robot1,7.526059327488424,-41.49005756581001,2.0029098095873356e-09
196.771,robot1,7.526059327518109,-41.490057565905744,2.0021881388586616e-09
