Time,Robot,Move
0:3:15,robot7,Mario_Cell
0:3:15,robot7,stop
0:3:24,robot7,aceleración
0:3:24,robot7,mov_cte
0:3:40,robot7,Cafe_Palantino
0:3:43,robot7,desacelaración
0:3:43,robot7,stop
0:3:53,robot7,aceleración
0:3:53,robot7,mov_cte
0:3:54,robot7,aceleración
0:3:54,robot7,mov_cte
0:3:59,robot7,aceleración
0:3:59,robot7,mov_cte
0:4:33,robot7,Notaria4
0:4:37,robot7,aceleración
0:4:37,robot7,mov_cte
0:4:40,robot7,aceleración
0:4:40,robot7,mov_cte
0:4:52,robot7,aceleración
0:4:52,robot7,mov_cte
0:4:53,robot7,aceleración
0:4:53,robot7,mov_cte
0:5:2,robot7,aceleración
0:5:2,robot7,mov_cte
0:5:4,robot7,aceleración
0:5:4,robot7,mov_cte
0:5:5,robot7,aceleración
0:5:5,robot7,mov_cte
0:5:6,robot7,aceleración
0:5:7,robot7,mov_cte
0:5:16,robot7,aceleración
0:5:16,robot7,mov_cte
0:5:17,robot7,CristoRey_I
0:5:25,robot7,aceleración
0:5:25,robot7,mov_cte
0:5:37,robot7,aceleración
0:5:37,robot7,mov_cte
0:5:37,robot7,aceleración
0:5:37,robot7,mov_cte
0:5:38,robot7,aceleración
0:5:38,robot7,mov_cte
0:5:38,robot7,aceleración
0:5:38,robot7,mov_cte
0:5:38,robot7,aceleración
0:5:38,robot7,mov_cte
0:5:49,robot7,mettler
0:5:49,robot7,desacelaración
0:5:49,robot7,stop
0:5:57,robot7,aceleración
0:5:57,robot7,mov_cte
0:5:57,robot7,aceleración
0:5:57,robot7,mov_cte
0:5:59,robot7,stop
0:5:59,robot7,aceleración
0:5:60,robot7,mov_cte
0:5:60,robot7,aceleración
0:5:60,robot7,mov_cte
0:6:0,robot7,aceleración
0:6:0,robot7,mov_cte
0:6:1,robot7,aceleración
0:6:1,robot7,mov_cte
0:6:1,robot7,aceleración
0:6:1,robot7,mov_cte
0:6:1,robot7,aceleración
0:6:1,robot7,mov_cte
0:6:3,robot7,aceleración
0:6:3,robot7,mov_cte
0:6:3,robot7,aceleración
0:6:3,robot7,mov_cte
0:6:3,robot7,aceleración
0:6:3,robot7,mov_cte
