Time,Robot,Move
0:3:12,robot10,Mario_Cell
0:3:12,robot10,stop
0:3:16,robot10,aceleración
0:3:16,robot10,mov_cte
0:3:33,robot10,Cafe_Palantino
0:3:35,robot10,desacelaración
0:3:35,robot10,stop
0:3:41,robot10,aceleración
0:3:41,robot10,mov_cte
0:3:52,robot10,aceleración
0:3:52,robot10,mov_cte
0:3:54,robot10,aceleración
0:3:54,robot10,mov_cte
0:4:16,robot10,aceleración
0:4:16,robot10,mov_cte
0:4:20,robot10,LiliPink
0:4:22,robot10,desacelaración
0:4:23,robot10,stop
0:4:31,robot10,aceleración
0:4:32,robot10,mov_cte
0:4:33,robot10,aceleración
0:4:33,robot10,mov_cte
0:4:39,robot10,aceleración
0:4:39,robot10,mov_cte
0:4:49,robot10,aceleración
0:4:49,robot10,mov_cte
0:5:5,robot10,aceleración
0:5:5,robot10,mov_cte
0:5:10,robot10,Confam_drog
0:5:12,robot10,desacelaración
0:5:12,robot10,stop
0:5:14,robot10,aceleración
0:5:14,robot10,mov_cte
0:5:18,robot10,aceleración
0:5:18,robot10,mov_cte
0:5:37,robot10,aceleración
0:5:38,robot10,mov_cte
0:5:43,robot10,aceleración
0:5:43,robot10,mov_cte
0:5:46,robot10,aceleración
0:5:46,robot10,mov_cte
0:5:54,robot10,aceleración
0:5:54,robot10,mov_cte
0:5:55,robot10,Exito
0:5:57,robot10,desacelaración
0:5:57,robot10,stop
0:6:0,robot10,aceleración
0:6:1,robot10,mov_cte
0:6:12,robot10,aceleración
0:6:13,robot10,mov_cte
0:6:34,robot10,Sweet
0:6:37,robot10,aceleración
0:6:37,robot10,mov_cte
0:6:39,robot10,desacelaración
0:6:39,robot10,stop
