Time,Robot,PosX,PosY,Speed
194.951,robot1,7.526059326414441,-41.49005756234402,2.1297741260477035e-09
195.001,robot1,7.5260593264459565,-41.490057562445756,2.1277501434134493e-09
195.05,robot1,7.526059326477416,-41.49005756254736,2.1216085453141583e-09
195.101,robot1,7.526059326508822,-41.490057562648765,2.1210344213914132e-09
195.15,robot1,7.5260593265401745,-41.49005756274999,2.115115040244134e-09
195.201,robot1,7.523976989681504,-41.48567761357682,0.209464165528023
195.251,robot1,7.517437405687491,-41.471724583391385,0.3949530757132098
195.301,robot1,7.507453401970958,-41.45042249790025,0.5369190270406683
195.351,robot1,7.494833188909104,-41.42349573292942,0.645574041881584
195.401,robot1,7.480316775602929,-41.39252318893888,0.7002627646297213
195.45,robot1,7.465463144039394,-41.3608311574484,0.7000008061809766
195.501,robot1,7.450609670889512,-41.329139479698156,0.6999967059688922
195.551,robot1,7.435756183967408,-41.29744779462046,0.6999970979972836
195.601,robot1,7.42090267372675,-41.2657560860379,0.6999978866601313
195.651,robot1,7.406049133222699,-41.23406434033919,0.6999989314524622
195.701,robot1,7.391195559158566,-41.202372548436365,0.7000001042341168
195.751,robot1,7.37634195231622,-41.17068070688424,0.7000012623242728
195.801,robot1,7.361488317454783,-41.13898881826675,0.7000022653588325
195.851,robot1,7.346634662726792,-41.10729689086292,0.7000029921042245
195.901,robot1,7.331780998686537,-41.07560493763375,0.7000033548853294
195.951,robot1,7.3169273370123165,-41.043912974653864,0.7000033099646601
196.001,robot1,7.302073689096648,-41.012221019174895,0.700002862704775
196.051,robot1,7.28722006467245,-40.98052908754915,0.7000020669314804
196.101,robot1,7.272366470638271,-40.94883719325779,0.7000010185807324
196.151,robot1,7.257512910222485,-40.917145345277405,0.6999998443025044
196.201,robot1,7.242659382587559,-40.88545354698258,0.6999986863108636
196.251,robot1,7.227805882924379,-40.85376179572137,0.6999976851891446
196.301,robot1,7.2129524030286705,-40.82207008312283,0.6999969627579657
196.351,robot1,7.198098932292786,-40.79037839610554,0.6999966070635089
196.401,robot1,7.183245458994076,-40.758686718468155,0.6999966614851508
196.451,robot1,7.168391971722626,-40.72699503286684,0.699997119321528
196.501,robot1,7.15353846077232,-40.6953033229338,0.6999979246451753
196.551,robot1,7.138684919323043,-40.66361157527287,0.6999989792451977
196.601,robot1,7.123831344268216,-40.631919781084726,0.7000001547823587
196.651,robot1,7.10897773658709,-40.600227937224616,0.7000013085464529
196.701,robot1,7.094124101218795,-40.56853604656837,0.7000023008162073
196.751,robot1,7.079270446456797,-40.53684411764973,0.7000030117025002
196.801,robot1,7.064416782940435,-40.505152163619385,0.7000033554471894
196.851,robot1,7.04956312236714,-40.47346020065496,0.7000032906033347
196.901,robot1,7.034709476080499,-40.44176824601265,0.7000028249216932
196.951,robot1,7.019855853702392,-40.41007631595024,0.7000020144358418
197.001,robot1,7.00500226197152,-40.37838442376658,0.7000009568516746
197.051,robot1,6.990148703926783,-40.3466925781897,0.6999997799350854
197.101,robot1,6.975295178534344,-40.31500078230899,0.6999986262233056
197.151,robot1,6.960441680805749,-40.28330903318534,0.6999976357839047
197.201,robot1,6.945588202396244,-40.25161732219358,0.6999969291290039
197.251,robot1,6.930734732613866,-40.21992563606243,0.699996592375475
197.301,robot1,6.915881259718313,-40.18823395848844,0.6999966665735031
197.351,robot1,6.901027772351014,-40.1565422721262,0.6999971425931496
197.401,robot1,6.886174260919965,-40.12485056070701,0.6999979622739086
197.451,robot1,6.871320718767969,-40.09315881102194,0.6999990256419217
197.501,robot1,6.85646714298018,-40.061467014523984,0.7000002032896797
197.551,robot1,6.8416135347330265,-40.02977516835471,0.7000013522516526
197.601,robot1,6.8267598991443075,-39.99808327567537,0.7000023333854063
197.651,robot1,6.811906244646183,-39.96639134526999,0.7000030281372956
197.701,robot1,6.797052581960147,-39.93469939047448,0.7000033526867723
197.751,robot1,6.78219892279959,-39.903007427564674,0.7000032678742864
197.801,robot1,6.767345278456107,-39.87131547379633,0.7000027838372611
