Time,Robot,Move
0:3:26,robot5,Mario_Cell
0:3:26,robot5,stop
0:3:27,robot5,aceleración
0:3:27,robot5,mov_cte
0:3:44,robot5,Cafe_Palantino
0:3:48,robot5,aceleración
0:3:49,robot5,mov_cte
0:3:51,robot5,aceleración
0:3:51,robot5,mov_cte
0:3:52,robot5,aceleración
0:3:52,robot5,mov_cte
0:4:5,robot5,aceleración
0:4:5,robot5,mov_cte
0:4:7,robot5,aceleración
0:4:7,robot5,mov_cte
0:4:16,robot5,aceleración
0:4:17,robot5,mov_cte
0:4:27,robot5,Notaria4
0:4:29,robot5,desacelaración
0:4:29,robot5,stop
0:4:34,robot5,aceleración
0:4:35,robot5,mov_cte
0:4:38,robot5,aceleración
0:4:38,robot5,mov_cte
0:4:39,robot5,aceleración
0:4:39,robot5,mov_cte
0:4:40,robot5,aceleración
0:4:40,robot5,mov_cte
0:4:42,robot5,aceleración
0:4:42,robot5,mov_cte
0:4:43,robot5,aceleración
0:4:43,robot5,mov_cte
0:4:44,robot5,aceleración
0:4:44,robot5,mov_cte
0:5:14,robot5,CristoRey_I
0:5:23,robot5,desacelaración
0:5:23,robot5,aceleración
0:5:24,robot5,mov_cte
0:5:25,robot5,aceleración
0:5:25,robot5,stop
0:5:26,robot5,aceleración
0:5:26,robot5,mov_cte
0:5:27,robot5,aceleración
0:5:27,robot5,mov_cte
0:5:29,robot5,aceleración
0:5:29,robot5,mov_cte
0:5:32,robot5,aceleración
0:5:32,robot5,mov_cte
0:5:52,robot5,aceleración
0:5:52,robot5,mov_cte
0:5:53,robot5,aceleración
0:5:53,robot5,mov_cte
0:5:53,robot5,aceleración
0:5:54,robot5,mov_cte
0:6:5,robot5,mettler
0:6:9,robot5,aceleración
0:6:9,robot5,mov_cte
0:6:14,robot5,aceleración
0:6:14,robot5,mov_cte
0:6:27,robot5,aceleración
0:6:27,robot5,mov_cte
0:6:48,robot5,GobernacioNarino
0:6:51,robot5,desacelaración
0:6:51,robot5,stop
0:6:60,robot5,aceleración
0:6:60,robot5,mov_cte
0:7:34,robot5,aceleración
0:7:34,robot5,mov_cte
0:7:35,robot5,aceleración
0:7:35,robot5,mov_cte
0:7:38,robot5,LiliPink
0:7:41,robot5,desacelaración
0:7:41,robot5,stop
0:7:47,robot5,aceleración
0:7:47,robot5,mov_cte
0:7:49,robot5,aceleración
0:7:49,robot5,mov_cte
0:8:1,robot5,aceleración
0:8:1,robot5,mov_cte
0:8:2,robot5,aceleración
0:8:2,robot5,mov_cte
0:8:5,robot5,aceleración
0:8:5,robot5,mov_cte
0:8:10,robot5,aceleración
0:8:10,robot5,mov_cte
0:8:10,robot5,aceleración
0:8:11,robot5,mov_cte
0:8:11,robot5,aceleración
0:8:11,robot5,mov_cte
0:8:11,robot5,aceleración
0:8:11,robot5,mov_cte
0:8:11,robot5,aceleración
0:8:11,robot5,mov_cte
0:8:17,robot5,Confam_drog
0:8:18,robot5,desacelaración
0:8:18,robot5,stop
0:8:23,robot5,aceleración
0:8:23,robot5,mov_cte
0:8:23,robot5,aceleración
0:8:23,robot5,mov_cte
0:8:23,robot5,aceleración
0:8:23,robot5,mov_cte
0:8:36,robot5,aceleración
0:8:36,robot5,mov_cte
0:8:37,robot5,aceleración
0:8:37,robot5,mov_cte
0:8:42,robot5,Exito
0:8:43,robot5,desacelaración
0:8:44,robot5,stop
0:8:49,robot5,aceleración
0:8:49,robot5,mov_cte
0:8:51,robot5,aceleración
0:8:51,robot5,mov_cte
0:8:51,robot5,aceleración
0:8:51,robot5,mov_cte
0:9:10,robot5,Sweet
0:9:13,robot5,desacelaración
0:9:13,robot5,stop
