Time,Robot,Move
207.256,robot1,moving
207.276,robot1,moving
207.296,robot1,moving
207.316,robot1,moving
207.336,robot1,moving
207.356,robot1,moving
207.376,robot1,moving
207.396,robot1,moving
207.416,robot1,moving
207.436,robot1,moving
207.456,robot1,moving
207.476,robot1,moving
207.496,robot1,moving
207.516,robot1,moving
207.536,robot1,moving
207.556,robot1,moving
207.576,robot1,moving
207.596,robot1,moving
207.616,robot1,moving
207.636,robot1,moving
207.656,robot1,moving
207.676,robot1,moving
207.696,robot1,moving
207.716,robot1,moving
207.736,robot1,moving
207.756,robot1,moving
207.776,robot1,moving
207.796,robot1,moving
207.816,robot1,moving
207.836,robot1,moving
207.856,robot1,moving
207.876,robot1,moving
207.896,robot1,moving
207.916,robot1,moving
207.936,robot1,moving
207.956,robot1,moving
207.976,robot1,moving
207.996,robot1,moving
208.016,robot1,moving
208.036,robot1,moving
208.056,robot1,moving
208.076,robot1,moving
208.096,robot1,moving
208.116,robot1,moving
208.136,robot1,moving
208.156,robot1,moving
208.176,robot1,moving
208.196,robot1,moving
208.216,robot1,moving
208.236,robot1,moving
208.256,robot1,moving
208.276,robot1,moving
208.296,robot1,moving
208.316,robot1,moving
208.336,robot1,moving
208.356,robot1,moving
208.376,robot1,moving
208.396,robot1,moving
208.416,robot1,moving
208.436,robot1,moving
208.456,robot1,moving
208.476,robot1,moving
208.516,robot1,moving
208.536,robot1,moving
208.556,robot1,moving
208.576,robot1,moving
208.596,robot1,moving
208.616,robot1,moving
208.636,robot1,moving
208.656,robot1,moving
208.676,robot1,moving
208.696,robot1,moving
208.716,robot1,moving
208.736,robot1,moving
208.756,robot1,moving
208.776,robot1,moving
208.796,robot1,moving
208.816,robot1,moving
208.836,robot1,moving
208.856,robot1,moving
208.876,robot1,moving
208.896,robot1,moving
208.916,robot1,moving
208.936,robot1,moving
208.956,robot1,moving
208.976,robot1,moving
208.996,robot1,moving
209.016,robot1,moving
209.036,robot1,moving
209.056,robot1,moving
209.096,robot1,moving
209.116,robot1,moving
209.136,robot1,moving
209.156,robot1,moving
209.176,robot1,moving
209.196,robot1,moving
209.216,robot1,moving
209.236,robot1,moving
209.256,robot1,moving
209.276,robot1,moving
209.296,robot1,moving
209.316,robot1,moving
209.336,robot1,moving
209.356,robot1,moving
209.376,robot1,moving
209.396,robot1,moving
209.416,robot1,moving
209.436,robot1,moving
209.456,robot1,moving
209.476,robot1,moving
209.496,robot1,moving
209.516,robot1,moving
209.536,robot1,moving
209.556,robot1,moving
209.576,robot1,moving
209.596,robot1,moving
209.616,robot1,moving
209.636,robot1,moving
209.656,robot1,moving
209.676,robot1,moving
209.696,robot1,moving
209.716,robot1,moving
209.736,robot1,moving
209.756,robot1,moving
209.776,robot1,moving
209.796,robot1,moving
209.816,robot1,moving
209.836,robot1,moving
209.856,robot1,moving
209.876,robot1,moving
209.896,robot1,moving
209.916,robot1,moving
209.936,robot1,moving
209.956,robot1,moving
209.976,robot1,moving
209.996,robot1,moving
210.016,robot1,moving
210.036,robot1,moving
210.056,robot1,moving
210.076,robot1,moving
210.096,robot1,moving
210.116,robot1,moving
210.136,robot1,moving
210.156,robot1,moving
210.176,robot1,moving
210.196,robot1,moving
210.216,robot1,moving
210.236,robot1,moving
210.256,robot1,moving
210.276,robot1,moving
210.296,robot1,moving
210.316,robot1,moving
210.336,robot1,moving
210.356,robot1,moving
210.376,robot1,moving
210.396,robot1,moving
210.416,robot1,moving
210.436,robot1,moving
210.456,robot1,moving
210.476,robot1,moving
210.496,robot1,moving
210.516,robot1,moving
210.536,robot1,moving
210.556,robot1,moving
210.576,robot1,moving
210.596,robot1,moving
210.616,robot1,moving
210.636,robot1,moving
210.656,robot1,moving
210.716,robot1,moving
210.736,robot1,moving
210.756,robot1,moving
210.776,robot1,moving
210.796,robot1,moving
210.816,robot1,moving
210.836,robot1,moving
210.856,robot1,moving
210.896,robot1,moving
210.916,robot1,moving
210.936,robot1,moving
210.956,robot1,moving
210.996,robot1,moving
211.016,robot1,moving
211.036,robot1,moving
211.056,robot1,moving
211.076,robot1,moving
