Time,Robot,Move
209.558,robot1,moving
209.568,robot1,moving
209.578,robot1,moving
209.588,robot1,moving
209.598,robot1,moving
209.608,robot1,moving
209.618,robot1,moving
209.628,robot1,moving
209.638,robot1,moving
209.648,robot1,moving
209.666,robot1,moving
209.668,robot1,moving
209.678,robot1,moving
209.688,robot1,moving
209.698,robot1,moving
209.708,robot1,moving
209.718,robot1,moving
209.728,robot1,moving
209.738,robot1,moving
209.748,robot1,moving
209.758,robot1,moving
209.768,robot1,moving
209.778,robot1,moving
209.788,robot1,moving
209.798,robot1,moving
209.808,robot1,moving
209.818,robot1,moving
209.828,robot1,moving
209.838,robot1,moving
209.848,robot1,moving
209.858,robot1,moving
209.868,robot1,moving
209.878,robot1,moving
209.888,robot1,moving
209.898,robot1,moving
209.908,robot1,moving
209.918,robot1,moving
209.928,robot1,moving
209.938,robot1,moving
209.948,robot1,moving
209.958,robot1,moving
209.968,robot1,moving
209.978,robot1,moving
209.988,robot1,moving
209.998,robot1,moving
210.008,robot1,moving
210.018,robot1,moving
210.028,robot1,moving
210.038,robot1,moving
210.048,robot1,moving
210.058,robot1,moving
210.068,robot1,moving
210.078,robot1,moving
210.088,robot1,moving
210.098,robot1,moving
210.108,robot1,moving
210.118,robot1,moving
210.128,robot1,moving
210.138,robot1,moving
210.148,robot1,moving
210.158,robot1,moving
210.168,robot1,moving
210.178,robot1,moving
210.188,robot1,moving
210.198,robot1,moving
210.208,robot1,moving
210.218,robot1,moving
210.228,robot1,moving
210.238,robot1,moving
210.248,robot1,moving
210.258,robot1,moving
210.268,robot1,moving
210.278,robot1,moving
210.288,robot1,moving
210.298,robot1,moving
210.308,robot1,moving
210.318,robot1,moving
210.328,robot1,moving
210.338,robot1,moving
210.348,robot1,moving
210.358,robot1,moving
210.368,robot1,moving
210.378,robot1,moving
210.388,robot1,moving
210.398,robot1,moving
210.408,robot1,moving
210.418,robot1,moving
210.428,robot1,moving
210.438,robot1,moving
210.448,robot1,moving
210.458,robot1,moving
210.468,robot1,moving
210.478,robot1,moving
210.488,robot1,moving
210.498,robot1,moving
210.508,robot1,moving
210.518,robot1,moving
210.528,robot1,moving
210.538,robot1,moving
210.548,robot1,moving
210.558,robot1,moving
210.568,robot1,moving
210.578,robot1,moving
210.588,robot1,moving
210.598,robot1,moving
210.608,robot1,moving
210.618,robot1,moving
210.628,robot1,moving
210.638,robot1,moving
210.648,robot1,moving
210.658,robot1,moving
210.668,robot1,moving
210.678,robot1,moving
210.688,robot1,moving
210.698,robot1,moving
210.708,robot1,moving
210.718,robot1,moving
210.728,robot1,moving
210.738,robot1,moving
210.748,robot1,moving
210.758,robot1,moving
210.768,robot1,moving
210.778,robot1,moving
210.788,robot1,moving
210.798,robot1,moving
210.808,robot1,moving
210.818,robot1,moving
210.828,robot1,moving
210.838,robot1,moving
210.848,robot1,moving
210.858,robot1,moving
210.868,robot1,moving
210.878,robot1,moving
210.888,robot1,moving
210.898,robot1,moving
210.908,robot1,moving
210.918,robot1,moving
210.928,robot1,moving
210.938,robot1,moving
210.948,robot1,moving
210.958,robot1,moving
210.968,robot1,moving
210.978,robot1,moving
210.996,robot1,moving
210.998,robot1,moving
211.008,robot1,moving
211.018,robot1,moving
211.028,robot1,moving
211.038,robot1,moving
211.048,robot1,moving
211.058,robot1,moving
211.068,robot1,moving
211.078,robot1,moving
211.088,robot1,moving
211.098,robot1,moving
211.108,robot1,moving
211.118,robot1,moving
211.128,robot1,moving
211.138,robot1,moving
211.148,robot1,moving
