Time;Name;position.x;position.y;position.z;orientation.x;orientation.y;orientation.z;orientation.w;linear.x;linear.y;linear.z;angular.x;angular.y;angular.z
238.404;robot1;-27.650066191872032;39.197750248276094;0.0999574658605686;-1.4061247935492332e-09;4.843888451944637e-08;-0.5647119756859763;0.8252880615378116;-5.230592061703957e-10;2.063721455337903e-09;7.829621461831373e-05;-1.887342336144725e-09;-2.983867804817174e-09;1.5954758339038363e-09
238.437;robot1;-27.650066191872565;39.19775024827816;0.0999574658606111;-1.406090252061425e-09;4.8437120659896824e-08;-0.5647119756853083;0.8252880615382691;-5.232487525771234e-10;2.063903504111718e-09;7.82962146088892e-05;-1.887080735302628e-09;-2.9831234429938842e-09;1.5949084354469354e-09
238.471;robot1;-27.65006619187309;39.197750248280215;0.0999574658606535;-1.4060557436881275e-09;4.8435356627350384e-08;-0.5647119756846406;0.8252880615387257;-5.227503036104516e-10;2.063741649394372e-09;7.829621457712062e-05;-1.887330532348813e-09;-2.9833710265579013e-09;1.5935785278413426e-09
238.504;robot1;-27.650066191873623;39.19775024828228;0.0999574658606959;-1.4060212204804802e-09;4.843359275221432e-08;-0.5647119756839725;0.8252880615391829;-5.22840582432657e-10;2.0637983145233416e-09;7.829621458782576e-05;-1.8871281572613807e-09;-2.983127736495628e-09;1.5948431741518421e-09
238.537;robot1;-27.650066191874156;39.197750248284336;0.0999574658607383;-1.4059865258966894e-09;4.8431828821300203e-08;-0.5647119756833042;0.8252880615396404;-5.228718113930199e-10;2.06384329753988e-09;7.829621463721188e-05;-1.8869085105069193e-09;-2.9834134109003954e-09;1.5953840149941023e-09
238.571;robot1;-27.65006619187468;39.1977502482864;0.0999574658607808;-1.405951971143396e-09;4.8430065448481375e-08;-0.5647119756826361;0.8252880615400973;-5.230832413864331e-10;2.0640337418391406e-09;7.829621458941144e-05;-1.886509017950529e-09;-2.982334413329284e-09;1.594630946596383e-09
238.604;robot1;-27.65006619187521;39.19775024828847;0.0999574658608232;-1.4059175831883627e-09;4.8428301642039065e-08;-0.564711975681968;0.8252880615405548;-5.23138330531132e-10;2.0627603561830383e-09;7.829621464207031e-05;-1.8872730048107513e-09;-2.982862032691331e-09;1.5951562115469892e-09
238.637;robot1;-27.650066191875744;39.197750248290525;0.0999574658608656;-1.4058834010643082e-09;4.8426538159067254e-08;-0.5647119756812998;0.8252880615410116;-5.232522562099186e-10;2.0626126694588467e-09;7.829621458489798e-05;-1.8872464515541836e-09;-2.9820957251989243e-09;1.5947029172468634e-09
238.671;robot1;-27.650066191876277;39.197750248292586;0.0999574658609081;-1.4058488178364611e-09;4.8424774455309755e-08;-0.5647119756806316;0.8252880615414689;-5.226246085052213e-10;2.0626453069973246e-09;7.829621463796785e-05;-1.88683365404872e-09;-2.9829125983967486e-09;1.5952361647859895e-09
238.704;robot1;-27.650066191876803;39.197750248294646;0.0999574658609505;-1.4058142608315228e-09;4.842301135740912e-08;-0.5647119756799636;0.825288061541926;-5.228395834027239e-10;2.062817549764371e-09;7.829621458970494e-05;-1.886192778928593e-09;-2.981882627723134e-09;1.5944764994965264e-09
238.748;robot1;-27.65006619187733;39.19775024829671;0.099957465860993;-1.4057794493636468e-09;4.8421248187696096e-08;-0.5647119756792954;0.8252880615423832;-5.228813105835437e-10;2.0628601235746802e-09;7.829621463863885e-05;-1.8858547259981323e-09;-2.982288551457572e-09;1.5949961051997464e-09
238.771;robot1;-27.650066191877865;39.19775024829877;0.0999574658610355;-1.4057446127817375e-09;4.841948512136956e-08;-0.5647119756786269;0.825288061542841;-5.22983428766648e-10;2.0629279048116966e-09;7.829621465162224e-05;-1.885697561524356e-09;-2.982146508371636e-09;1.596238823602842e-09
238.804;robot1;-27.65006619187839;39.19775024830083;0.0999574658610779;-1.4057099667278019e-09;4.8417722089429277e-08;-0.5647119756779585;0.825288061543298;-5.228739187721511e-10;2.0627915235248447e-09;7.829621458282172e-05;-1.885973910362878e-09;-2.98187459480636e-09;1.5951564903124495e-09
238.837;robot1;-27.65006619187892;39.19775024830289;0.0999574658611203;-1.4056755121278387e-09;4.8415959386933986e-08;-0.5647119756772908;0.8252880615437549;-5.231632687462533e-10;2.0627409937518927e-09;7.829621457359056e-05;-1.885918165446269e-09;-2.9811149109786262e-09;1.593888335621606e-09
238.871;robot1;-27.65006619187945;39.19775024830495;0.0999574658611626;-1.4056409380092486e-09;4.841419663114508e-08;-0.564711975676623;0.8252880615442121;-5.230803969408337e-10;2.0628133032711726e-09;7.82962145306167e-05;-1.885781412840852e-09;-2.981337969693122e-09;1.594319744845199e-09
238.904;robot1;-27.650066191879983;39.19775024830701;0.099957465861205;-1.4056064569903534e-09;4.8412433901009545e-08;-0.5647119756759548;0.825288061544669;-5.232850719221158e-10;2.06264963929179e-09;7.829621453757691e-05;-1.885906062048938e-09;-2.981190778944231e-09;1.5948412732979794e-09
