;Time;Robot;Move
3790;198.99;robot1;a_unknown
3791;198.991;robot1;a_unknown
3792;198.992;robot1;a_unknown
3793;198.993;robot1;a_unknown
3794;198.994;robot1;a_unknown
3795;198.995;robot1;a_unknown
3796;198.996;robot1;a_unknown
3797;198.997;robot1;a_unknown
3798;198.999;robot1;a_unknown
3799;199.0;robot1;a_unknown
3800;199.001;robot1;a_unknown
3801;199.002;robot1;a_unknown
3802;199.003;robot1;a_unknown
3803;199.005;robot1;a_unknown
3804;199.006;robot1;a_unknown
3805;199.007;robot1;a_unknown
3806;199.008;robot1;a_unknown
3807;199.009;robot1;a_unknown
3808;199.01;robot1;a_unknown
3809;199.011;robot1;a_unknown
3810;199.012;robot1;a_unknown
3811;199.013;robot1;a_unknown
3812;199.014;robot1;a_unknown
3813;199.015;robot1;a_unknown
3814;199.016;robot1;a_unknown
3815;199.017;robot1;a_unknown
3816;199.018;robot1;a_unknown
3817;199.019;robot1;a_unknown
3818;199.02;robot1;a_unknown
3819;199.023;robot1;a_unknown
3820;199.024;robot1;a_unknown
3821;199.025;robot1;a_unknown
3822;199.026;robot1;a_unknown
3823;199.027;robot1;a_unknown
3824;199.028;robot1;a_unknown
3825;199.029;robot1;a_unknown
3826;199.03;robot1;a_unknown
3827;199.031;robot1;a_unknown
3828;199.032;robot1;a_unknown
3829;199.033;robot1;a_unknown
3830;199.034;robot1;a_unknown
3831;199.035;robot1;a_unknown
3832;199.036;robot1;a_unknown
3833;199.037;robot1;a_unknown
3834;199.038;robot1;a_unknown
3835;199.04;robot1;a_unknown
3836;199.041;robot1;a_unknown
3837;199.042;robot1;a_unknown
3838;199.043;robot1;a_unknown
3839;199.044;robot1;a_unknown
3840;199.045;robot1;a_unknown
3841;199.046;robot1;a_unknown
3842;199.047;robot1;a_unknown
3843;199.048;robot1;a_unknown
3844;199.049;robot1;a_unknown
3845;199.05;robot1;a_unknown
3846;199.051;robot1;a_unknown
3847;199.052;robot1;a_unknown
3848;199.053;robot1;a_unknown
3849;199.054;robot1;a_unknown
3850;199.055;robot1;a_unknown
3851;199.056;robot1;a_unknown
3852;199.057;robot1;a_unknown
3853;199.059;robot1;a_unknown
3854;199.06;robot1;a_unknown
3855;199.061;robot1;a_unknown
3856;199.062;robot1;a_unknown
3857;199.063;robot1;a_unknown
3858;199.064;robot1;a_unknown
3859;199.065;robot1;a_unknown
3860;199.066;robot1;a_unknown
3861;199.067;robot1;a_unknown
3862;199.068;robot1;a_unknown
3863;199.069;robot1;a_unknown
3864;199.07;robot1;a_unknown
3865;199.071;robot1;a_unknown
3866;199.072;robot1;a_unknown
3867;199.073;robot1;a_unknown
3868;199.076;robot1;a_unknown
3869;199.077;robot1;a_unknown
3870;199.078;robot1;a_unknown
3871;199.079;robot1;a_unknown
3872;199.08;robot1;a_unknown
3873;199.081;robot1;a_unknown
3874;199.082;robot1;a_unknown
3875;199.083;robot1;a_unknown
3876;199.084;robot1;a_unknown
3877;199.085;robot1;a_unknown
3878;199.086;robot1;a_unknown
3879;199.087;robot1;a_unknown
3880;199.088;robot1;a_unknown
3881;199.089;robot1;a_unknown
3882;199.09;robot1;a_unknown
3883;199.092;robot1;a_unknown
3884;199.094;robot1;a_unknown
3885;199.095;robot1;a_unknown
3886;199.096;robot1;a_unknown
3887;199.097;robot1;a_unknown
3888;199.098;robot1;a_unknown
3889;199.099;robot1;a_unknown
3890;199.1;robot1;a_unknown
3891;199.101;robot1;a_unknown
3892;199.102;robot1;a_unknown
3893;199.103;robot1;a_unknown
3894;199.104;robot1;a_unknown
3895;199.105;robot1;a_unknown
3896;199.106;robot1;a_unknown
3897;199.107;robot1;a_unknown
3898;199.108;robot1;a_unknown
3899;199.109;robot1;a_unknown
3900;199.11;robot1;a_unknown
3901;199.111;robot1;a_unknown
3902;199.112;robot1;a_unknown
3903;199.113;robot1;a_unknown
3904;199.114;robot1;a_unknown
3905;199.115;robot1;a_unknown
3906;199.116;robot1;a_unknown
3907;199.117;robot1;a_unknown
3908;199.118;robot1;a_unknown
3909;199.119;robot1;a_unknown
3910;199.12;robot1;a_unknown
3911;199.121;robot1;a_unknown
3912;199.122;robot1;a_unknown
3913;199.123;robot1;a_unknown
3914;199.124;robot1;a_unknown
3915;199.125;robot1;a_unknown
3916;199.13;robot1;a_unknown
3917;199.131;robot1;a_unknown
3918;199.132;robot1;a_unknown
3919;199.133;robot1;a_unknown
3920;199.134;robot1;a_unknown
3921;199.135;robot1;a_unknown
3922;199.136;robot1;a_unknown
3923;199.137;robot1;a_unknown
3924;199.138;robot1;a_unknown
3925;199.139;robot1;a_unknown
3926;199.14;robot1;a_unknown
3927;199.141;robot1;a_unknown
3928;199.142;robot1;a_unknown
3929;199.143;robot1;a_unknown
3930;199.144;robot1;a_unknown
3931;199.147;robot1;a_unknown
3932;199.148;robot1;a_unknown
3933;199.149;robot1;a_unknown
3934;199.15;robot1;a_unknown
3935;199.151;robot1;a_unknown
3936;199.152;robot1;a_unknown
3937;199.153;robot1;a_unknown
3938;199.154;robot1;a_unknown
3939;199.155;robot1;a_unknown
3940;199.157;robot1;a_unknown
3941;199.158;robot1;a_unknown
3942;199.159;robot1;a_unknown
3943;199.16;robot1;a_unknown
3944;199.161;robot1;a_unknown
3945;199.162;robot1;a_unknown
3946;199.165;robot1;a_unknown
3947;199.166;robot1;a_unknown
3948;199.167;robot1;a_unknown
3949;199.168;robot1;a_unknown
3950;199.169;robot1;a_unknown
3951;199.17;robot1;a_unknown
3952;199.171;robot1;a_unknown
3953;199.172;robot1;a_unknown
3954;199.173;robot1;a_unknown
3955;199.174;robot1;a_unknown
3956;199.175;robot1;a_unknown
3957;199.176;robot1;a_unknown
3958;199.177;robot1;a_unknown
3959;199.178;robot1;a_unknown
3960;199.179;robot1;a_unknown
3961;199.18;robot1;a_unknown
3962;199.182;robot1;a_unknown
3963;199.183;robot1;a_unknown
3964;199.184;robot1;a_unknown
3965;199.185;robot1;a_unknown
3966;199.186;robot1;a_unknown
3967;199.187;robot1;a_unknown
3968;199.188;robot1;a_unknown
3969;199.189;robot1;a_unknown
3970;199.19;robot1;a_unknown
3971;199.191;robot1;a_unknown
3972;199.192;robot1;a_unknown
3973;199.193;robot1;a_unknown
3974;199.194;robot1;a_unknown
3975;199.195;robot1;a_unknown
3976;199.196;robot1;a_unknown
3977;199.197;robot1;a_unknown
3978;199.199;robot1;a_unknown
3979;199.201;robot1;a_unknown
3980;199.202;robot1;a_unknown
3981;199.203;robot1;a_unknown
3982;199.204;robot1;a_unknown
3983;199.205;robot1;a_unknown
3984;199.206;robot1;a_unknown
3985;199.207;robot1;a_unknown
3986;199.208;robot1;a_unknown
3987;199.209;robot1;a_unknown
3988;199.21;robot1;a_unknown
3989;199.211;robot1;a_unknown
3990;199.212;robot1;a_unknown
3991;199.213;robot1;a_unknown
3992;199.214;robot1;a_unknown
3993;199.215;robot1;a_unknown
3994;199.216;robot1;a_unknown
3995;199.217;robot1;a_unknown
3996;199.218;robot1;a_unknown
3997;199.219;robot1;a_unknown
3998;199.22;robot1;a_unknown
3999;199.221;robot1;a_unknown
4000;199.222;robot1;a_unknown
4001;199.223;robot1;a_unknown
4002;199.224;robot1;a_unknown
4003;199.225;robot1;a_unknown
4004;199.226;robot1;a_unknown
4005;199.227;robot1;a_unknown
4006;199.228;robot1;a_unknown
4007;199.229;robot1;a_unknown
4008;199.23;robot1;a_unknown
4009;199.231;robot1;a_unknown
4010;199.232;robot1;a_unknown
4011;199.233;robot1;a_unknown
4012;199.234;robot1;a_unknown
4013;199.236;robot1;a_unknown
4014;199.237;robot1;a_unknown
4015;199.238;robot1;a_unknown
4016;199.239;robot1;a_unknown
4017;199.24;robot1;a_unknown
4018;199.241;robot1;a_unknown
4019;199.242;robot1;a_unknown
4020;199.243;robot1;a_unknown
4021;199.244;robot1;a_unknown
4022;199.245;robot1;a_unknown
4023;199.246;robot1;a_unknown
4024;199.247;robot1;a_unknown
4025;199.248;robot1;a_unknown
4026;199.249;robot1;a_unknown
4027;199.25;robot1;a_unknown
4028;199.251;robot1;a_unknown
4029;199.252;robot1;a_unknown
4030;199.254;robot1;a_unknown
4031;199.255;robot1;a_unknown
4032;199.256;robot1;a_unknown
4033;199.257;robot1;a_unknown
4034;199.258;robot1;a_unknown
4035;199.259;robot1;a_unknown
4036;199.26;robot1;a_unknown
4037;199.261;robot1;a_unknown
4038;199.262;robot1;a_unknown
4039;199.263;robot1;a_unknown
4040;199.264;robot1;a_unknown
4041;199.265;robot1;a_unknown
4042;199.266;robot1;a_unknown
4043;199.267;robot1;a_unknown
4044;199.268;robot1;a_unknown
4045;199.269;robot1;a_unknown
4046;199.27;robot1;a_unknown
4047;199.274;robot1;a_unknown
4048;199.275;robot1;a_unknown
4049;199.276;robot1;a_unknown
4050;199.277;robot1;a_unknown
4051;199.278;robot1;a_unknown
4052;199.279;robot1;a_unknown
4053;199.28;robot1;a_unknown
4054;199.281;robot1;a_unknown
4055;199.282;robot1;a_unknown
4056;199.283;robot1;a_unknown
4057;199.284;robot1;a_unknown
4058;199.285;robot1;a_unknown
4059;199.286;robot1;a_unknown
4060;199.288;robot1;a_unknown
4061;199.29;robot1;a_unknown
4062;199.292;robot1;a_unknown
4063;199.293;robot1;a_unknown
4064;199.294;robot1;a_unknown
4065;199.296;robot1;a_unknown
4066;199.297;robot1;a_unknown
4067;199.298;robot1;a_unknown
4068;199.299;robot1;a_unknown
4069;199.3;robot1;a_unknown
4070;199.301;robot1;a_unknown
4071;199.302;robot1;a_unknown
4072;199.303;robot1;a_unknown
4073;199.304;robot1;a_unknown
4074;199.305;robot1;a_unknown
4075;199.307;robot1;a_unknown
4076;199.308;robot1;a_unknown
4077;199.309;robot1;a_unknown
4078;199.31;robot1;a_unknown
4079;199.311;robot1;a_unknown
4080;199.312;robot1;a_unknown
4081;199.313;robot1;a_unknown
4082;199.314;robot1;a_unknown
4083;199.315;robot1;a_unknown
4084;199.316;robot1;a_unknown
4085;199.317;robot1;a_unknown
4086;199.318;robot1;a_unknown
4087;199.319;robot1;a_unknown
4088;199.32;robot1;a_unknown
4089;199.321;robot1;a_unknown
4090;199.322;robot1;a_unknown
4091;199.323;robot1;a_unknown
4092;199.326;robot1;a_unknown
4093;199.327;robot1;a_unknown
4094;199.328;robot1;a_unknown
4095;199.329;robot1;a_unknown
4096;199.33;robot1;a_unknown
4097;199.331;robot1;a_unknown
4098;199.332;robot1;a_unknown
4099;199.333;robot1;a_unknown
4100;199.334;robot1;a_unknown
4101;199.335;robot1;a_unknown
4102;199.336;robot1;a_unknown
4103;199.337;robot1;a_unknown
4104;199.338;robot1;a_unknown
4105;199.339;robot1;a_unknown
4106;199.34;robot1;a_unknown
4107;199.341;robot1;a_unknown
4108;199.343;robot1;a_unknown
4109;199.344;robot1;a_unknown
4110;199.345;robot1;a_unknown
4111;199.346;robot1;a_unknown
4112;199.347;robot1;a_unknown
4113;199.348;robot1;a_unknown
4114;199.349;robot1;a_unknown
4115;199.35;robot1;a_unknown
4116;199.351;robot1;a_unknown
4117;199.352;robot1;a_unknown
4118;199.353;robot1;a_unknown
4119;199.354;robot1;a_unknown
4120;199.355;robot1;a_unknown
4121;199.356;robot1;a_unknown
4122;199.357;robot1;a_unknown
4123;199.358;robot1;a_unknown
4124;199.36;robot1;a_unknown
4125;199.361;robot1;a_unknown
4126;199.362;robot1;a_unknown
4127;199.363;robot1;a_unknown
4128;199.364;robot1;a_unknown
4129;199.365;robot1;a_unknown
4130;199.366;robot1;a_unknown
4131;199.367;robot1;a_unknown
4132;199.368;robot1;a_unknown
4133;199.369;robot1;a_unknown
4134;199.37;robot1;a_unknown
4135;199.371;robot1;a_unknown
4136;199.372;robot1;a_unknown
4137;199.373;robot1;a_unknown
4138;199.374;robot1;a_unknown
4139;199.375;robot1;a_unknown
4140;199.376;robot1;a_unknown
4141;199.379;robot1;a_unknown
4142;199.38;robot1;a_unknown
4143;199.381;robot1;a_unknown
4144;199.382;robot1;a_unknown
4145;199.383;robot1;a_unknown
4146;199.384;robot1;a_unknown
4147;199.385;robot1;a_unknown
4148;199.386;robot1;a_unknown
4149;199.387;robot1;a_unknown
4150;199.388;robot1;a_unknown
4151;199.389;robot1;a_unknown
4152;199.39;robot1;a_unknown
4153;199.391;robot1;a_unknown
4154;199.392;robot1;a_unknown
4155;199.393;robot1;a_unknown
4156;199.394;robot1;a_unknown
4157;199.396;robot1;a_unknown
4158;199.397;robot1;a_unknown
4159;199.398;robot1;a_unknown
4160;199.399;robot1;a_unknown
4161;199.4;robot1;a_unknown
4162;199.401;robot1;a_unknown
4163;199.402;robot1;a_unknown
4164;199.403;robot1;a_unknown
4165;199.404;robot1;a_unknown
4166;199.405;robot1;a_unknown
4167;199.406;robot1;a_unknown
4168;199.407;robot1;a_unknown
4169;199.408;robot1;a_unknown
4170;199.409;robot1;a_unknown
4171;199.41;robot1;a_unknown
4172;199.411;robot1;a_unknown
4173;199.413;robot1;a_unknown
4174;199.414;robot1;a_unknown
4175;199.415;robot1;a_unknown
4176;199.416;robot1;a_unknown
4177;199.417;robot1;a_unknown
4178;199.418;robot1;a_unknown
4179;199.419;robot1;a_unknown
4180;199.42;robot1;a_unknown
4181;199.422;robot1;a_unknown
4182;199.423;robot1;a_unknown
4183;199.424;robot1;a_unknown
4184;199.425;robot1;a_unknown
4185;199.426;robot1;a_unknown
4186;199.427;robot1;a_unknown
4187;199.428;robot1;a_unknown
4188;199.429;robot1;a_unknown
4189;199.43;robot1;a_unknown
4190;199.431;robot1;a_unknown
4191;199.432;robot1;a_unknown
4192;199.433;robot1;a_unknown
4193;199.434;robot1;a_unknown
4194;199.435;robot1;a_unknown
4195;199.436;robot1;a_unknown
4196;199.437;robot1;a_unknown
4197;199.438;robot1;a_unknown
4198;199.439;robot1;a_unknown
4199;199.44;robot1;a_unknown
4200;199.441;robot1;a_unknown
4201;199.442;robot1;a_unknown
4202;199.443;robot1;a_unknown
4203;199.445;robot1;a_unknown
4204;199.446;robot1;a_unknown
4205;199.447;robot1;a_unknown
4206;199.45;robot1;a_unknown
4207;199.451;robot1;a_unknown
4208;199.452;robot1;a_unknown
4209;199.453;robot1;a_unknown
4210;199.455;robot1;a_unknown
4211;199.456;robot1;a_unknown
4212;199.457;robot1;a_unknown
4213;199.459;robot1;a_unknown
4214;199.46;robot1;a_unknown
4215;199.461;robot1;a_unknown
4216;199.462;robot1;a_unknown
4217;199.463;robot1;a_unknown
4218;199.464;robot1;a_unknown
4219;199.465;robot1;a_unknown
4220;199.466;robot1;a_unknown
4221;199.467;robot1;a_unknown
4222;199.468;robot1;a_unknown
4223;199.469;robot1;a_unknown
4224;199.47;robot1;a_unknown
4225;199.471;robot1;a_unknown
4226;199.472;robot1;a_unknown
4227;199.473;robot1;a_unknown
4228;199.474;robot1;a_unknown
4229;199.475;robot1;a_unknown
4230;199.476;robot1;a_unknown
4231;199.477;robot1;a_unknown
4232;199.478;robot1;a_unknown
4233;199.479;robot1;a_unknown
4234;199.48;robot1;a_unknown
4235;199.481;robot1;a_unknown
4236;199.482;robot1;a_unknown
4237;199.485;robot1;a_unknown
4238;199.486;robot1;a_unknown
4239;199.487;robot1;a_unknown
4240;199.488;robot1;a_unknown
4241;199.489;robot1;a_unknown
4242;199.49;robot1;a_unknown
4243;199.491;robot1;a_unknown
4244;199.492;robot1;a_unknown
4245;199.493;robot1;a_unknown
4246;199.494;robot1;a_unknown
4247;199.495;robot1;a_unknown
4248;199.496;robot1;a_unknown
4249;199.497;robot1;a_unknown
4250;199.498;robot1;a_unknown
4251;199.499;robot1;a_unknown
4252;199.5;robot1;a_unknown
4253;199.501;robot1;a_unknown
4254;199.502;robot1;a_unknown
4255;199.503;robot1;a_unknown
4256;199.504;robot1;a_unknown
4257;199.505;robot1;a_unknown
4258;199.506;robot1;a_unknown
4259;199.507;robot1;a_unknown
4260;199.508;robot1;a_unknown
4261;199.509;robot1;a_unknown
4262;199.51;robot1;a_unknown
4263;199.511;robot1;a_unknown
4264;199.512;robot1;a_unknown
4265;199.513;robot1;a_unknown
4266;199.514;robot1;a_unknown
4267;199.515;robot1;a_unknown
4268;199.516;robot1;a_unknown
4269;199.517;robot1;a_unknown
4270;199.518;robot1;a_unknown
4271;199.52;robot1;a_unknown
4272;199.521;robot1;a_unknown
4273;199.522;robot1;a_unknown
4274;199.523;robot1;a_unknown
4275;199.524;robot1;a_unknown
4276;199.525;robot1;a_unknown
4277;199.526;robot1;a_unknown
4278;199.527;robot1;a_unknown
4279;199.528;robot1;a_unknown
4280;199.529;robot1;a_unknown
4281;199.53;robot1;a_unknown
4282;199.531;robot1;a_unknown
4283;199.532;robot1;a_unknown
4284;199.533;robot1;a_unknown
4285;199.534;robot1;a_unknown
4286;199.535;robot1;a_unknown
4287;199.536;robot1;a_unknown
4288;199.538;robot1;a_unknown
4289;199.539;robot1;a_unknown
4290;199.541;robot1;a_unknown
4291;199.542;robot1;a_unknown
4292;199.543;robot1;a_unknown
4293;199.544;robot1;a_unknown
4294;199.545;robot1;a_unknown
4295;199.546;robot1;a_unknown
4296;199.547;robot1;a_unknown
4297;199.548;robot1;a_unknown
4298;199.549;robot1;a_unknown
4299;199.55;robot1;a_unknown
4300;199.551;robot1;a_unknown
4301;199.552;robot1;a_unknown
4302;199.553;robot1;a_unknown
4303;199.555;robot1;a_unknown
4304;199.556;robot1;a_unknown
4305;199.557;robot1;a_unknown
4306;199.558;robot1;a_unknown
4307;199.559;robot1;a_unknown
4308;199.56;robot1;a_unknown
4309;199.561;robot1;a_unknown
4310;199.562;robot1;a_unknown
4311;199.563;robot1;a_unknown
4312;199.564;robot1;a_unknown
4313;199.565;robot1;a_unknown
4314;199.566;robot1;a_unknown
4315;199.567;robot1;a_unknown
4316;199.568;robot1;a_unknown
4317;199.569;robot1;a_unknown
4318;199.57;robot1;a_unknown
4319;199.571;robot1;a_unknown
4320;199.572;robot1;a_unknown
4321;199.573;robot1;a_unknown
4322;199.574;robot1;a_unknown
4323;199.575;robot1;a_unknown
4324;199.576;robot1;a_unknown
4325;199.577;robot1;a_unknown
4326;199.578;robot1;a_unknown
4327;199.579;robot1;a_unknown
4328;199.58;robot1;a_unknown
4329;199.581;robot1;a_unknown
4330;199.582;robot1;a_unknown
4331;199.583;robot1;a_unknown
4332;199.584;robot1;a_unknown
4333;199.585;robot1;a_unknown
4334;199.586;robot1;a_unknown
4335;199.587;robot1;a_unknown
4336;199.588;robot1;a_unknown
4337;199.589;robot1;a_unknown
4338;199.591;robot1;a_unknown
4339;199.592;robot1;a_unknown
4340;199.593;robot1;a_unknown
4341;199.594;robot1;a_unknown
4342;199.595;robot1;a_unknown
4343;199.596;robot1;a_unknown
4344;199.597;robot1;a_unknown
4345;199.598;robot1;a_unknown
4346;199.599;robot1;a_unknown
4347;199.6;robot1;a_unknown
4348;199.601;robot1;a_unknown
4349;199.602;robot1;a_unknown
4350;199.603;robot1;a_unknown
4351;199.604;robot1;a_unknown
4352;199.605;robot1;a_unknown
4353;199.606;robot1;a_unknown
4354;199.607;robot1;a_unknown
4355;199.609;robot1;a_unknown
4356;199.61;robot1;a_unknown
4357;199.612;robot1;a_unknown
4358;199.613;robot1;a_unknown
4359;199.614;robot1;a_unknown
4360;199.615;robot1;a_unknown
4361;199.616;robot1;a_unknown
4362;199.617;robot1;a_unknown
4363;199.618;robot1;a_unknown
4364;199.619;robot1;a_unknown
4365;199.62;robot1;a_unknown
4366;199.621;robot1;a_unknown
4367;199.622;robot1;a_unknown
4368;199.623;robot1;a_unknown
4369;199.624;robot1;a_unknown
4370;199.625;robot1;a_unknown
4371;199.629;robot1;a_unknown
4372;199.63;robot1;a_unknown
4373;199.631;robot1;a_unknown
4374;199.632;robot1;a_unknown
4375;199.633;robot1;a_unknown
4376;199.634;robot1;a_unknown
4377;199.635;robot1;a_unknown
4378;199.636;robot1;a_unknown
4379;199.637;robot1;a_unknown
4380;199.639;robot1;a_unknown
4381;199.64;robot1;a_unknown
4382;199.641;robot1;a_unknown
4383;199.642;robot1;a_unknown
4384;199.643;robot1;a_unknown
4385;199.644;robot1;a_unknown
4386;199.645;robot1;a_unknown
4387;199.646;robot1;a_unknown
4388;199.647;robot1;a_unknown
4389;199.648;robot1;a_unknown
4390;199.649;robot1;a_unknown
4391;199.65;robot1;a_unknown
4392;199.651;robot1;a_unknown
4393;199.652;robot1;a_unknown
4394;199.653;robot1;a_unknown
4395;199.654;robot1;a_unknown
4396;199.655;robot1;a_unknown
4397;199.656;robot1;a_unknown
4398;199.657;robot1;a_unknown
4399;199.658;robot1;a_unknown
4400;199.659;robot1;a_unknown
4401;199.66;robot1;a_unknown
4402;199.661;robot1;a_unknown
4403;199.662;robot1;a_unknown
4404;199.663;robot1;a_unknown
4405;199.664;robot1;a_unknown
4406;199.665;robot1;a_unknown
4407;199.666;robot1;a_unknown
4408;199.667;robot1;a_unknown
4409;199.668;robot1;a_unknown
4410;199.669;robot1;a_unknown
4411;199.67;robot1;a_unknown
4412;199.671;robot1;a_unknown
4413;199.672;robot1;a_unknown
4414;199.673;robot1;a_unknown
4415;199.674;robot1;a_unknown
4416;199.675;robot1;a_unknown
4417;199.676;robot1;a_unknown
4418;199.677;robot1;a_unknown
4419;199.678;robot1;a_unknown
4420;199.679;robot1;a_unknown
4421;199.68;robot1;a_unknown
4422;199.681;robot1;a_unknown
4423;199.682;robot1;a_unknown
4424;199.684;robot1;a_unknown
4425;199.685;robot1;a_unknown
4426;199.686;robot1;a_unknown
4427;199.688;robot1;a_unknown
4428;199.689;robot1;a_unknown
4429;199.69;robot1;a_unknown
4430;199.691;robot1;a_unknown
4431;199.692;robot1;a_unknown
4432;199.693;robot1;a_unknown
4433;199.694;robot1;a_unknown
4434;199.695;robot1;a_unknown
4435;199.696;robot1;a_unknown
4436;199.697;robot1;a_unknown
4437;199.698;robot1;a_unknown
4438;199.699;robot1;a_unknown
4439;199.7;robot1;a_unknown
4440;199.701;robot1;a_unknown
4441;199.702;robot1;a_unknown
4442;199.703;robot1;a_unknown
4443;199.704;robot1;a_unknown
4444;199.705;robot1;a_unknown
4445;199.706;robot1;a_unknown
4446;199.707;robot1;a_unknown
4447;199.708;robot1;a_unknown
4448;199.709;robot1;a_unknown
4449;199.71;robot1;a_unknown
4450;199.711;robot1;a_unknown
4451;199.712;robot1;a_unknown
4452;199.713;robot1;a_unknown
4453;199.714;robot1;a_unknown
4454;199.715;robot1;a_unknown
4455;199.717;robot1;a_unknown
4456;199.718;robot1;a_unknown
4457;199.719;robot1;a_unknown
4458;199.72;robot1;a_unknown
4459;199.721;robot1;a_unknown
4460;199.722;robot1;a_unknown
4461;199.723;robot1;a_unknown
4462;199.724;robot1;a_unknown
4463;199.725;robot1;a_unknown
4464;199.726;robot1;a_unknown
4465;199.727;robot1;a_unknown
4466;199.728;robot1;a_unknown
4467;199.729;robot1;a_unknown
4468;199.73;robot1;a_unknown
4469;199.731;robot1;a_unknown
4470;199.732;robot1;a_unknown
4471;199.733;robot1;a_unknown
4472;199.735;robot1;a_unknown
4473;199.736;robot1;a_unknown
4474;199.737;robot1;a_unknown
4475;199.738;robot1;a_unknown
4476;199.739;robot1;a_unknown
4477;199.74;robot1;a_unknown
4478;199.741;robot1;a_unknown
4479;199.742;robot1;a_unknown
4480;199.743;robot1;a_unknown
4481;199.744;robot1;a_unknown
4482;199.745;robot1;a_unknown
4483;199.746;robot1;a_unknown
4484;199.747;robot1;a_unknown
4485;199.748;robot1;a_unknown
4486;199.749;robot1;a_unknown
4487;199.75;robot1;a_unknown
4488;199.751;robot1;a_unknown
4489;199.753;robot1;a_unknown
4490;199.754;robot1;a_unknown
4491;199.755;robot1;a_unknown
4492;199.756;robot1;a_unknown
4493;199.757;robot1;a_unknown
4494;199.758;robot1;a_unknown
4495;199.759;robot1;a_unknown
4496;199.76;robot1;a_unknown
4497;199.761;robot1;a_unknown
4498;199.762;robot1;a_unknown
4499;199.763;robot1;a_unknown
4500;199.764;robot1;a_unknown
4501;199.765;robot1;a_unknown
4502;199.766;robot1;a_unknown
4503;199.767;robot1;a_unknown
4504;199.768;robot1;a_unknown
4505;199.769;robot1;a_unknown
4506;199.772;robot1;a_unknown
4507;199.773;robot1;a_unknown
4508;199.774;robot1;a_unknown
4509;199.775;robot1;a_unknown
4510;199.776;robot1;a_unknown
4511;199.777;robot1;a_unknown
4512;199.778;robot1;a_unknown
4513;199.779;robot1;a_unknown
4514;199.78;robot1;a_unknown
4515;199.782;robot1;a_unknown
4516;199.783;robot1;a_unknown
4517;199.784;robot1;a_unknown
4518;199.785;robot1;a_unknown
4519;199.786;robot1;a_unknown
4520;199.787;robot1;a_unknown
4521;199.789;robot1;a_unknown
4522;199.79;robot1;a_unknown
4523;199.791;robot1;a_unknown
4524;199.792;robot1;a_unknown
4525;199.793;robot1;a_unknown
4526;199.794;robot1;a_unknown
4527;199.795;robot1;a_unknown
4528;199.796;robot1;a_unknown
4529;199.797;robot1;a_unknown
4530;199.799;robot1;a_unknown
4531;199.8;robot1;a_unknown
4532;199.801;robot1;a_unknown
4533;199.802;robot1;a_unknown
4534;199.803;robot1;a_unknown
4535;199.805;robot1;a_unknown
4536;199.807;robot1;a_unknown
4537;199.808;robot1;a_unknown
4538;199.809;robot1;a_unknown
4539;199.81;robot1;a_unknown
4540;199.811;robot1;a_unknown
4541;199.812;robot1;a_unknown
4542;199.813;robot1;a_unknown
4543;199.814;robot1;a_unknown
4544;199.815;robot1;a_unknown
4545;199.816;robot1;a_unknown
4546;199.817;robot1;a_unknown
4547;199.818;robot1;a_unknown
4548;199.819;robot1;a_unknown
4549;199.82;robot1;a_unknown
4550;199.821;robot1;a_unknown
4551;199.822;robot1;a_unknown
4552;199.823;robot1;a_unknown
4553;199.825;robot1;a_unknown
4554;199.826;robot1;a_unknown
4555;199.827;robot1;a_unknown
4556;199.828;robot1;a_unknown
4557;199.829;robot1;a_unknown
4558;199.83;robot1;a_unknown
4559;199.831;robot1;a_unknown
4560;199.832;robot1;a_unknown
4561;199.833;robot1;a_unknown
4562;199.834;robot1;a_unknown
4563;199.835;robot1;a_unknown
4564;199.836;robot1;a_unknown
4565;199.837;robot1;a_unknown
4566;199.838;robot1;a_unknown
4567;199.839;robot1;a_unknown
4568;199.84;robot1;a_unknown
4569;199.844;robot1;a_unknown
4570;199.845;robot1;a_unknown
4571;199.846;robot1;a_unknown
4572;199.847;robot1;a_unknown
4573;199.848;robot1;a_unknown
4574;199.849;robot1;a_unknown
4575;199.85;robot1;a_unknown
4576;199.851;robot1;a_unknown
4577;199.852;robot1;a_unknown
4578;199.853;robot1;a_unknown
4579;199.854;robot1;a_unknown
4580;199.855;robot1;a_unknown
4581;199.856;robot1;a_unknown
4582;199.857;robot1;a_unknown
4583;199.858;robot1;a_unknown
4584;199.859;robot1;a_unknown
4585;199.86;robot1;a_unknown
4586;199.862;robot1;a_unknown
4587;199.863;robot1;a_unknown
4588;199.864;robot1;a_unknown
4589;199.865;robot1;a_unknown
4590;199.866;robot1;a_unknown
4591;199.867;robot1;a_unknown
4592;199.868;robot1;a_unknown
4593;199.869;robot1;a_unknown
4594;199.87;robot1;a_unknown
4595;199.871;robot1;a_unknown
4596;199.872;robot1;a_unknown
4597;199.873;robot1;a_unknown
4598;199.874;robot1;a_unknown
4599;199.875;robot1;a_unknown
4600;199.876;robot1;a_unknown
4601;199.877;robot1;a_unknown
4602;199.878;robot1;a_unknown
4603;199.88;robot1;a_unknown
4604;199.881;robot1;a_unknown
4605;199.882;robot1;a_unknown
4606;199.883;robot1;a_unknown
4607;199.884;robot1;a_unknown
4608;199.885;robot1;a_unknown
4609;199.886;robot1;a_unknown
4610;199.887;robot1;a_unknown
4611;199.888;robot1;a_unknown
