Time;Name;position.x;position.y;position.z;orientation.x;orientation.y;orientation.z;orientation.w;linear.x;linear.y;linear.z;angular.x;angular.y;angular.z
239.914;robot1;-27.65006619714387;39.197750268722565;0.0999574663141321;-1.0148836797050507e-09;3.1054807281802763e-08;-0.5647119691453025;0.825288066013337;-3.4166903203246547e-10;1.3461582271610915e-09;7.829620475285153e-05;-1.182656648576196e-09;-1.9357704274864904e-09;1.0015191758446594e-09
239.948;robot1;-27.65006619714422;39.19775026872391;0.0999574663141646;-1.0148541998649687e-09;3.105367439169092e-08;-0.5647119691448798;0.8252880660136264;-3.416779162720822e-10;1.3462765263299124e-09;7.829620472524926e-05;-1.1828631473612047e-09;-1.935400030867883e-09;1.0002612524211051e-09
239.981;robot1;-27.650066197144568;39.19775026872526;0.099957466314197;-1.014824649701686e-09;3.10525417536446e-08;-0.5647119691444569;0.8252880660139155;-3.4172525076341636e-10;1.3465997753325035e-09;7.829620468568038e-05;-1.182462641706762e-09;-1.935063229495435e-09;1.000338703425287e-09
240.014;robot1;-27.65006619714492;39.1977502687266;0.0999574663142295;-1.0147955275712863e-09;3.1051408522535084e-08;-0.5647119691440337;0.8252880660142051;-3.4162766828675784e-10;1.345026336295842e-09;7.829620467693179e-05;-1.1838376540387588e-09;-1.935558576346823e-09;1.0014682330040315e-09
240.081;robot1;-27.650066197145613;39.19775026872929;0.0999574663142942;-1.0147370515402986e-09;3.1049142950477205e-08;-0.5647119691431878;0.8252880660147839;-3.4167992402306276e-10;1.3454226165776312e-09;7.829620460395536e-05;-1.183182976750116e-09;-1.9348898335918126e-09;1.0003289184139004e-09
240.114;robot1;-27.65006619714596;39.19775026873063;0.0999574663143265;-1.0147076467711555e-09;3.104801030100553e-08;-0.5647119691427649;0.8252880660150733;-3.4170134916871015e-10;1.345718737343262e-09;7.829620461023287e-05;-1.1827141903613795e-09;-1.9349174384604336e-09;1.000638456694339e-09
240.148;robot1;-27.65006619714631;39.19775026873197;0.0999574663143588;-1.0146783918847022e-09;3.10468778178496e-08;-0.5647119691423423;0.8252880660153624;-3.4170613160281606e-10;1.345585884978519e-09;7.829620454815067e-05;-1.1827741025129612e-09;-1.9344735883367907e-09;9.998028264496891e-10
240.182;robot1;-27.650066197146657;39.19775026873332;0.0999574663143912;-1.0146490104752936e-09;3.104574495183917e-08;-0.5647119691419198;0.8252880660156515;-3.4155952120473204e-10;1.345561792742168e-09;7.82962045893887e-05;-1.1829984011040103e-09;-1.9352484740996836e-09;9.99701788664885e-10
240.214;robot1;-27.650066197147005;39.19775026873466;0.0999574663144235;-1.0146192841564348e-09;3.104461232782012e-08;-0.5647119691414967;0.8252880660159413;-3.4161921744974964e-10;1.3460825646624656e-09;7.829620460620344e-05;-1.1821568501008019e-09;-1.9352387486146653e-09;1.0013102328368795e-09
240.248;robot1;-27.650066197147357;39.197750268736;0.0999574663144559;-1.0145898132546303e-09;3.10434797198256e-08;-0.5647119691410739;0.8252880660162303;-3.4162846987637403e-10;1.3462188216874156e-09;7.829620460255094e-05;-1.1825611540697442e-09;-1.9349240002545733e-09;1.0000800963055899e-09
240.281;robot1;-27.6500661971477;39.197750268737344;0.0999574663144882;-1.0145606244011548e-09;3.104234726618904e-08;-0.5647119691406518;0.8252880660165192;-3.416638138309979e-10;1.346364674964036e-09;7.829620455761387e-05;-1.1828526839419603e-09;-1.9343507315991736e-09;9.986873759796298e-10
240.314;robot1;-27.65006619714805;39.19775026873869;0.0999574663145205;-1.0145315456277155e-09;3.104121442062508e-08;-0.5647119691402293;0.8252880660168084;-3.4156038015216674e-10;1.346136165185588e-09;7.829620457676488e-05;-1.1834769675723395e-09;-1.934873380306933e-09;9.99873124033085e-10
240.348;robot1;-27.6500661971484;39.19775026874004;0.0999574663145528;-1.0145023875685124e-09;3.1040081557371934e-08;-0.5647119691398065;0.8252880660170976;-3.415885746873878e-10;1.3464652963225644e-09;7.829620460296627e-05;-1.1833661441657134e-09;-1.9349921763779407e-09;1.000206386183654e-09
240.381;robot1;-27.650066197148742;39.19775026874138;0.0999574663145851;-1.0144738126956804e-09;3.103894855022912e-08;-0.5647119691393844;0.8252880660173867;-3.4163660713522566e-10;1.3452719116271115e-09;7.82962045510065e-05;-1.1844892683534215e-09;-1.934570907429428e-09;9.988378766680883e-10
240.414;robot1;-27.65006619714909;39.19775026874272;0.0999574663146175;-1.0144449075770443e-09;3.103781536544688e-08;-0.5647119691389612;0.8252880660176759;-3.4157191525126877e-10;1.3454458488817596e-09;7.829620459454001e-05;-1.1841437795439715e-09;-1.935236964297829e-09;1.000986439380432e-09
240.448;robot1;-27.65006619714944;39.19775026874407;0.0999574663146498;-1.0144157965460763e-09;3.1036682375881815e-08;-0.5647119691385379;0.8252880660179658;-3.415958896600713e-10;1.3454958302707416e-09;7.829620457595084e-05;-1.1835826472220615e-09;-1.935147042644804e-09;1.0016531996502551e-09
240.481;robot1;-27.65006619714979;39.19775026874541;0.0999574663146821;-1.014386737878721e-09;3.1035549522568234e-08;-0.564711969138115;0.8252880660182551;-3.4160347425865634e-10;1.3455851091622654e-09;7.829620456339478e-05;-1.1835149473626567e-09;-1.9348627528408452e-09;1.0004498433609681e-09
240.514;robot1;-27.65006619715014;39.19775026874675;0.0999574663147144;-1.0143577231383472e-09;3.1034416797593115e-08;-0.5647119691376927;0.8252880660185441;-3.4160879789374375e-10;1.3456739575184756e-09;7.829620455160726e-05;-1.183442665159817e-09;-1.9346011044060973e-09;9.99287906920529e-10
240.548;robot1;-27.650066197150487;39.197750268748095;0.0999574663147466;-1.0143288098522455e-09;3.1033284270268026e-08;-0.5647119691372706;0.8252880660188329;-3.414468370929888e-10;1.345516186877638e-09;7.82962044582996e-05;-1.183386957851868e-09;-1.934159866625704e-09;9.986026687362791e-10
240.581;robot1;-27.650066197150835;39.19775026874944;0.0999574663147788;-1.0142998440758146e-09;3.1032151510197704e-08;-0.5647119691368481;0.8252880660191221;-3.41328783276619e-10;1.3452420721332187e-09;7.829620446729071e-05;-1.1835634540906923e-09;-1.93460308635581e-09;9.998223010380003e-10
240.648;robot1;-27.65006619715153;39.19775026875213;0.0999574663148432;-1.0142415983098511e-09;3.1029886390802484e-08;-0.5647119691360032;0.8252880660197;-3.4111477500807436e-10;1.3453812878524602e-09;7.829620442986645e-05;-1.183162416508655e-09;-1.9346508277275164e-09;9.987282850300687e-10
240.714;robot1;-27.650066197152228;39.19775026875481;0.0999574663149075;-1.014183213068202e-09;3.102762098316271e-08;-0.5647119691351576;0.8252880660202787;-3.4072921318477483e-10;1.3456787963051818e-09;7.829620435641109e-05;-1.1832179117627051e-09;-1.9344062277212912e-09;9.996826208068226e-10
240.748;robot1;-27.650066197152576;39.19775026875615;0.0999574663149396;-1.0141543359812139e-09;3.1026488327194785e-08;-0.5647119691347353;0.8252880660205675;-3.4070684913367987e-10;1.345556850499291e-09;7.829620436505241e-05;-1.183594949037006e-09;-1.934331374788009e-09;9.99065022064774e-10
240.814;robot1;-27.650066197153272;39.19775026875884;0.0999574663150037;-1.0140965423352195e-09;3.102422315965405e-08;-0.5647119691338903;0.8252880660211457;-3.405023616738102e-10;1.3458760014168651e-09;7.829620434737414e-05;-1.1836800743943564e-09;-1.9344002390593803e-09;9.999368953079032e-10
240.848;robot1;-27.65006619715362;39.19775026876018;0.0999574663150358;-1.0140676141078415e-09;3.10230906465041e-08;-0.5647119691334677;0.8252880660214351;-3.4038622740071356e-10;1.3461924140485363e-09;7.829620430623699e-05;-1.1833491431825831e-09;-1.934153652890495e-09;1.0001649439766115e-09
240.881;robot1;-27.65006619715397;39.19775026876152;0.0999574663150679;-1.0140388207353279e-09;3.1021958032472885e-08;-0.5647119691330452;0.8252880660217242;-3.4037234437553156e-10;1.3460685624993282e-09;7.829620431968882e-05;-1.1836853918285595e-09;-1.9341679225363496e-09;9.995325785343212e-10
240.914;robot1;-27.65006619715432;39.19775026876287;0.0999574663151;-1.0140101286869201e-09;3.102082532452105e-08;-0.564711969132623;0.8252880660220131;-3.4035875174555315e-10;1.3459362110751895e-09;7.829620433496213e-05;-1.1839582571352796e-09;-1.934208598392758e-09;9.989296900219646e-10
240.948;robot1;-27.650066197154665;39.19775026876422;0.0999574663151321;-1.0139809515098275e-09;3.1019692673987825e-08;-0.5647119691321996;0.8252880660223029;-3.40190811634598e-10;1.346564131211459e-09;7.829620435092072e-05;-1.183092907910017e-09;-1.934661661321526e-09;1.0019303264812863e-09
240.981;robot1;-27.650066197155013;39.19775026876556;0.0999574663151642;-1.0139522786414235e-09;3.1018559744881174e-08;-0.5647119691317766;0.8252880660225923;-3.4021151963612796e-10;1.3453546842443223e-09;7.829620436838683e-05;-1.1842385847436396e-09;-1.9345517764895288e-09;1.0007245624511792e-09
241.014;robot1;-27.65006619715536;39.1977502687669;0.0999574663151962;-1.0139236979903915e-09;3.1017427099218415e-08;-0.564711969131354;0.8252880660228812;-3.4007930653026737e-10;1.345442635171591e-09;7.829620430192436e-05;-1.184069635756769e-09;-1.9339793836728644e-09;9.99450448566836e-10
241.048;robot1;-27.65006619715571;39.197750268768246;0.0999574663152283;-1.0138950893344023e-09;3.101629446856443e-08;-0.5647119691309319;0.8252880660231703;-3.4006081060135783e-10;1.3452809143367812e-09;7.829620431843137e-05;-1.184005836713203e-09;-1.9339860068682202e-09;9.988436924194854e-10
241.114;robot1;-27.65006619715641;39.19775026877093;0.0999574663152924;-1.013837261721785e-09;3.1014029498977125e-08;-0.564711969130086;0.825288066023749;-3.39687497608372e-10;1.345298468685469e-09;7.829620431346308e-05;-1.183300338173341e-09;-1.933938045495996e-09;1.0004328482602652e-09
241.148;robot1;-27.650066197156757;39.19775026877228;0.0999574663153245;-1.0138082698592188e-09;3.101289692505797e-08;-0.5647119691296637;0.825288066024038;-3.3943618341859004e-10;1.3451194975774416e-09;7.829620432056036e-05;-1.183309929296103e-09;-1.934324309668286e-09;9.991973667169444e-10
241.181;robot1;-27.650066197157106;39.19775026877362;0.0999574663153565;-1.013779168583156e-09;3.1011764666496495e-08;-0.5647119691292409;0.8252880660243272;-3.3914878383477645e-10;1.3451865990790156e-09;7.829620428740277e-05;-1.1827736497729124e-09;-1.933927029558377e-09;1.0001464755805294e-09
241.214;robot1;-27.65006619715745;39.19775026877496;0.0999574663153885;-1.0137501597585224e-09;3.1010632384186055e-08;-0.5647119691288178;0.8252880660246168;-3.3875349665808747e-10;1.345185460531582e-09;7.829620428203727e-05;-1.182953600314145e-09;-1.933861530034298e-09;1.0010202253434282e-09
241.248;robot1;-27.650066197157795;39.1977502687763;0.0999574663154205;-1.0137213737657004e-09;3.1009500396482164e-08;-0.5647119691283949;0.8252880660249061;-3.384486852010612e-10;1.345069854298567e-09;7.829620421606457e-05;-1.182988760275771e-09;-1.9331232782445327e-09;1.000450467177151e-09
241.348;robot1;-27.65006619715884;39.19775026878033;0.0999574663155162;-1.0136354304560246e-09;3.1006106003114064e-08;-0.5647119691271267;0.825288066025774;-3.3827806705365677e-10;1.3454252521733791e-09;7.829620411910757e-05;-1.1827863972994843e-09;-1.931824510475884e-09;9.99535880195973e-10
241.414;robot1;-27.65006619715953;39.19775026878302;0.0999574663155799;-1.0135782037875812e-09;3.1003843222254415e-08;-0.5647119691262801;0.8252880660263533;-3.3833347176857104e-10;1.3455373071545652e-09;7.829620408810848e-05;-1.1826730839556675e-09;-1.9317899875709822e-09;1.0013748516859032e-09
241.448;robot1;-27.65006619715988;39.19775026878436;0.0999574663156118;-1.0135493952336202e-09;3.1002711822603075e-08;-0.564711969125857;0.8252880660266428;-3.3870259874243114e-10;1.3458597480268734e-09;7.829620414219616e-05;-1.1822888147021342e-09;-1.932180977903648e-09;1.001220426712295e-09
241.481;robot1;-27.650066197160225;39.1977502687857;0.0999574663156437;-1.0135204788708682e-09;3.100158055652065e-08;-0.5647119691254336;0.8252880660269325;-3.384852996144125e-10;1.346216222765822e-09;7.829620412504607e-05;-1.1819603986501755e-09;-1.9320822569603296e-09;1.0015720626886951e-09
241.514;robot1;-27.65006619716057;39.19775026878705;0.0999574663156756;-1.0134917234534387e-09;3.1000449242243165e-08;-0.5647119691250106;0.8252880660272217;-3.3822728394221677e-10;1.3463758310998312e-09;7.829620411968463e-05;-1.1822807695041086e-09;-1.931979600779488e-09;1.0006104913490067e-09
241.548;robot1;-27.65006619716092;39.1977502687884;0.0999574663157074;-1.0134631480631315e-09;3.0999317983517084e-08;-0.5647119691245875;0.8252880660275115;-3.38568750675849e-10;1.3464143369583942e-09;7.829620409599267e-05;-1.1825150934858322e-09;-1.931684515248137e-09;1.001286469013107e-09
241.581;robot1;-27.650066197161262;39.19775026878974;0.0999574663157392;-1.013435033943377e-09;3.0998186287931424e-08;-0.5647119691241645;0.8252880660278009;-3.382938113332889e-10;1.344992827309898e-09;7.829620409267892e-05;-1.183767996582576e-09;-1.9318840827207142e-09;1.0009079847214184e-09
241.624;robot1;-27.65006619716161;39.19775026879108;0.0999574663157711;-1.0134067139449291e-09;3.099705483296455e-08;-0.5647119691237412;0.8252880660280906;-3.3871681593043185e-10;1.3453053075666962e-09;7.829620411720771e-05;-1.1831554924907852e-09;-1.931719535551629e-09;1.0014956089174964e-09
241.648;robot1;-27.650066197161955;39.197750268792426;0.099957466315803;-1.0133782479289734e-09;3.099592315725672e-08;-0.564711969123318;0.8252880660283801;-3.3838107867385947e-10;1.3447897964613286e-09;7.829620412781931e-05;-1.183162614554539e-09;-1.9322484136423277e-09;1.0012982370218252e-09
241.681;robot1;-27.650066197162303;39.19775026879377;0.0999574663158349;-1.0133498115868176e-09;3.099479169675016e-08;-0.564711969122895;0.8252880660286696;-3.3876092010113264e-10;1.3446434299192663e-09;7.829620412106289e-05;-1.1829679574309552e-09;-1.9318597543864427e-09;1.0009042866895535e-09
241.714;robot1;-27.650066197162648;39.19775026879511;0.0999574663158667;-1.013321248378371e-09;3.0993660034775444e-08;-0.564711969122471;0.8252880660289597;-3.3838841115708584e-10;1.3440043237576306e-09;7.829620411990414e-05;-1.1829854141539911e-09;-1.932335158040853e-09;1.0032346027892887e-09
241.748;robot1;-27.650066197163;39.197750268796455;0.0999574663158986;-1.0132924242511686e-09;3.09925287291268e-08;-0.5647119691220468;0.82528806602925;-3.3880594820778286e-10;1.3442955908061762e-09;7.829620414572095e-05;-1.1821527491869254e-09;-1.932041882746835e-09;1.0037738078874566e-09
241.781;robot1;-27.65006619716334;39.1977502687978;0.0999574663159305;-1.0132634613407119e-09;3.099139726061656e-08;-0.5647119691216227;0.8252880660295402;-3.3846592511861673e-10;1.34377503922273e-09;7.829620415937893e-05;-1.1821079239527423e-09;-1.9324671805472928e-09;1.003535609654214e-09
241.814;robot1;-27.65006619716369;39.19775026879914;0.0999574663159624;-1.013234588333564e-09;3.099026601132947e-08;-0.5647119691211987;0.8252880660298303;-3.388435998479165e-10;1.3436386741587547e-09;7.829620415563193e-05;-1.182009394898626e-09;-1.9320040577634354e-09;1.003107214846606e-09
241.848;robot1;-27.65006619716404;39.19775026880048;0.0999574663159943;-1.0132057778715494e-09;3.098913476139588e-08;-0.5647119691207746;0.8252880660301205;-3.385656166298749e-10;1.3431429867171072e-09;7.829620413149941e-05;-1.1821135765743378e-09;-1.9319342537176686e-09;1.003601273589081e-09
241.881;robot1;-27.65006619716438;39.19775026880183;0.0999574663160262;-1.0131768436070811e-09;3.0988003143894854e-08;-0.5647119691203505;0.8252880660304107;-3.382005025929701e-10;1.3426293114361191e-09;7.829620418360943e-05;-1.1823246210193754e-09;-1.932680475390149e-09;1.003559005051312e-09
241.914;robot1;-27.65006619716473;39.19775026880317;0.0999574663160581;-1.013148180206382e-09;3.0986871802881944e-08;-0.5647119691199265;0.8252880660307008;-3.3867405167879224e-10;1.3418707720522061e-09;7.829620416033456e-05;-1.1824588227875887e-09;-1.9319183687766086e-09;1.0033300824351095e-09
241.948;robot1;-27.650066197165074;39.19775026880451;0.0999574663160901;-1.013119595626629e-09;3.0985740388816955e-08;-0.5647119691195025;0.8252880660309909;-3.384580203631261e-10;1.341103615732372e-09;7.829620417791937e-05;-1.182670451128285e-09;-1.9319498631059142e-09;1.003297396010696e-09
