Time,Robot,PosX,PosY,Speed
223.118,robot1,-42.09500000025777,21.270000000521204,1.3483531123373747e-11
223.168,robot1,-42.095000000258125,21.270000000521915,1.3483072285805685e-11
223.218,robot1,-42.09500000025848,21.270000000522625,1.3483420238433458e-11
223.268,robot1,-42.095000000258835,21.270000000523336,1.3483120597708614e-11
223.318,robot1,-42.09500000025919,21.270000000524046,1.3483260754083886e-11
223.368,robot1,-42.095000000259546,21.270000000524757,1.3482968771067558e-11
223.418,robot1,-42.0950000002599,21.270000000525467,1.3483440291641975e-11
223.468,robot1,-42.09500000026026,21.270000000526178,1.3483248004012583e-11
223.518,robot1,-42.09500000026061,21.27000000052689,1.3483412020882732e-11
223.568,robot1,-42.09500000026097,21.2700000005276,1.3483041229784944e-11
223.617,robot1,-42.09500000026132,21.27000000052831,1.3483399349348165e-11
223.668,robot1,-42.09500000026168,21.27000000052902,1.348331703052173e-11
223.718,robot1,-42.09500000026203,21.27000000052973,1.348349729933895e-11
223.768,robot1,-42.09500000026239,21.27000000053044,1.348341263492997e-11
223.818,robot1,-42.09500000026274,21.27000000053115,1.3483532295206102e-11
223.868,robot1,-42.0950000002631,21.270000000531862,1.3483370105034296e-11
223.918,robot1,-42.095000000263454,21.270000000532573,1.348346659637512e-11
223.968,robot1,-42.09500000026381,21.270000000533283,1.3483332055733913e-11
224.018,robot1,-42.095000000264164,21.270000000533994,1.3483486443693497e-11
224.068,robot1,-42.09500000026452,21.270000000534704,1.3483342818742147e-11
224.118,robot1,-42.095000000264875,21.270000000535415,1.3481901309299023e-11
224.168,robot1,-42.09500000026523,21.270000000536125,1.3483046720197498e-11
224.218,robot1,-42.095000000265586,21.270000000536836,1.3483857749253737e-11
224.268,robot1,-42.09500000026594,21.270000000537546,1.3483526098831077e-11
224.318,robot1,-42.095000000266296,21.270000000538257,1.3483616853284656e-11
224.368,robot1,-42.09500000026665,21.270000000538968,1.3483534592384303e-11
224.418,robot1,-42.09500000026701,21.270000000539678,1.3483255704645949e-11
224.468,robot1,-42.09500000026736,21.27000000054039,1.3483460929023875e-11
224.518,robot1,-42.09500000026772,21.2700000005411,1.3483272554510094e-11
224.568,robot1,-42.09500000026807,21.27000000054181,1.3483416531020213e-11
224.618,robot1,-42.09500000026843,21.27000000054252,1.3483287452987508e-11
224.668,robot1,-42.09500000026878,21.27000000054323,1.3483451218430922e-11
224.718,robot1,-42.09500000026914,21.27000000054394,1.3483474236793322e-11
224.768,robot1,-42.09500000026949,21.270000000544652,1.3483574053822405e-11
224.818,robot1,-42.09500000026985,21.270000000545362,1.3483377101444266e-11
224.867,robot1,-42.095000000270204,21.270000000546073,1.3483513749271772e-11
224.918,robot1,-42.09500000027056,21.270000000546784,1.3483394839962965e-11
224.968,robot1,-42.095000000270915,21.270000000547494,1.3483509153601607e-11
225.018,robot1,-42.09500000027127,21.270000000548205,1.3483307087291772e-11
225.068,robot1,-42.095000000271625,21.270000000548915,1.3483618688726725e-11
225.117,robot1,-42.09500000027198,21.270000000549626,1.3483548074432714e-11
225.168,robot1,-42.095000000272336,21.270000000550336,1.3483371047795482e-11
225.218,robot1,-42.09500000027269,21.270000000551047,1.3483525937043361e-11
225.268,robot1,-42.095000000273046,21.270000000551757,1.3483377108687853e-11
225.318,robot1,-42.0950000002734,21.270000000552468,1.3483484620623744e-11
225.368,robot1,-42.09500000027376,21.27000000055318,1.3483352546719338e-11
225.418,robot1,-42.09500000027411,21.27000000055389,1.3483057818058486e-11
225.468,robot1,-42.09500000027447,21.2700000005546,1.3483535180603699e-11
225.518,robot1,-42.09500000027482,21.27000000055531,1.3483078995209663e-11
225.568,robot1,-42.09500000027518,21.27000000055602,1.3483355518893206e-11
225.618,robot1,-42.09500000027553,21.27000000055673,1.3483103172602508e-11
225.668,robot1,-42.09500000027589,21.27000000055744,1.3483385882953583e-11
225.717,robot1,-42.095000000276244,21.270000000558152,1.3483003847725412e-11
225.768,robot1,-42.0950000002766,21.270000000558863,1.3483531610736445e-11
225.818,robot1,-42.095000000276954,21.270000000559573,1.3483577909952334e-11
225.868,robot1,-42.09500000027731,21.270000000560284,1.3483370510008543e-11
225.918,robot1,-42.095000000277665,21.270000000560994,1.3482863568416165e-11
225.968,robot1,-42.09500000027802,21.270000000561705,1.3483094027937288e-11
226.018,robot1,-42.095000000278375,21.270000000562415,1.3483210088528687e-11
226.068,robot1,-42.09500000027873,21.270000000563126,1.348306079469367e-11
226.117,robot1,-42.095000000279086,21.270000000563837,1.3483287849508113e-11
226.168,robot1,-42.09500000027944,21.270000000564547,1.34830877060594e-11
226.217,robot1,-42.095000000279796,21.270000000565258,1.3483435665353591e-11
226.268,robot1,-42.09500000028015,21.270000000565968,1.3483575775623215e-11
226.318,robot1,-42.09500000028051,21.27000000056668,1.3483432699629905e-11
226.368,robot1,-42.09500000028086,21.27000000056739,1.3483081191054738e-11
226.418,robot1,-42.09500000028122,21.2700000005681,1.3483533814842657e-11
226.468,robot1,-42.09500000028157,21.27000000056881,1.348313903852343e-11
226.518,robot1,-42.09500000028193,21.27000000056952,1.3483532104693439e-11
226.568,robot1,-42.09500000028228,21.27000000057023,1.3483534650449413e-11
226.618,robot1,-42.09500000028264,21.270000000570942,1.3483422592531506e-11
226.668,robot1,-42.095000000282994,21.270000000571653,1.3483304197321842e-11
226.718,robot1,-42.09500000028335,21.270000000572363,1.3483580103483902e-11
226.768,robot1,-42.095000000283704,21.270000000573074,1.3483329135365496e-11
226.818,robot1,-42.09500000028406,21.270000000573784,1.3483547555553616e-11
226.868,robot1,-42.095000000284415,21.270000000574495,1.3483450587684831e-11
226.918,robot1,-42.09500000028477,21.270000000575205,1.3483086539464037e-11
226.968,robot1,-42.095000000285125,21.270000000575916,1.34833471440622e-11
227.018,robot1,-42.09500000028548,21.270000000576626,1.3483094095340226e-11
227.068,robot1,-42.095000000285836,21.270000000577337,1.348337737185545e-11
227.118,robot1,-42.09500000028619,21.270000000578047,1.3482897473246338e-11
227.168,robot1,-42.09500000028655,21.270000000578758,1.348348992127204e-11
227.218,robot1,-42.0950000002869,21.27000000057947,1.348309213941753e-11
227.268,robot1,-42.09500000028726,21.27000000058018,1.3483303469125533e-11
227.317,robot1,-42.09500000028761,21.27000000058089,1.3483533203724496e-11
227.368,robot1,-42.09500000028797,21.2700000005816,1.3483014471442754e-11
227.418,robot1,-42.09500000028832,21.27000000058231,1.3483200465025163e-11
227.468,robot1,-42.09500000028868,21.27000000058302,1.3483556252903108e-11
227.518,robot1,-42.09500000028903,21.27000000058373,1.3483891926374883e-11
227.568,robot1,-42.09500000028939,21.270000000584442,1.34835548462837e-11
227.618,robot1,-42.095000000289744,21.270000000585153,1.3483369525957404e-11
227.668,robot1,-42.0950000002901,21.270000000585863,1.3483496695100009e-11
227.718,robot1,-42.095000000290455,21.270000000586574,1.3483245102473503e-11
227.768,robot1,-42.09500000029081,21.270000000587284,1.3483085366482487e-11
227.818,robot1,-42.095000000291165,21.270000000587995,1.3483458649014587e-11
227.868,robot1,-42.09500000029152,21.270000000588706,1.348305084941772e-11
227.918,robot1,-42.095000000291876,21.270000000589416,1.3483400947506295e-11
227.968,robot1,-42.09500000029223,21.270000000590127,1.3483034063676658e-11
228.018,robot1,-42.095000000292586,21.270000000590837,1.3483362201825288e-11
228.068,robot1,-42.09500000029294,21.270000000591548,1.348312318335788e-11
228.118,robot1,-42.0950000002933,21.27000000059226,1.3483542978693907e-11
228.168,robot1,-42.09500000029365,21.27000000059297,1.348325748702296e-11
228.218,robot1,-42.09500000029401,21.27000000059368,1.3483469646581296e-11
228.268,robot1,-42.09500000029436,21.27000000059439,1.3483399644261353e-11
228.318,robot1,-42.092122555376484,21.264505380086504,0.23445739711388783
228.368,robot1,-42.084517793032845,21.249858865482224,0.4140819536260779
228.418,robot1,-42.073546511735756,21.228728534105585,0.5004419033075568
228.468,robot1,-42.06202637790435,21.2065411315394,0.5000030902562919
228.518,robot1,-42.050506236861644,21.184353716118046,0.4999980264982442
228.568,robot1,-42.03898609855014,21.1621663092573,0.4999977181095184
228.617,robot1,-42.02746596275686,21.139978912945594,0.49999757643511794
228.668,robot1,-42.01594582523968,21.117791521177153,0.4999975863482893
228.718,robot1,-42.004425681796725,21.09560412757807,0.49999774667046587
228.767,robot1,-41.9929055286017,21.07341672591756,0.4999980470233459
228.818,robot1,-41.98138536244017,21.05122931048138,0.4999984684733595
228.868,robot1,-41.96986518090858,21.029041876421843,0.4999989846244793
228.918,robot1,-41.958344982563155,21.00685442005673,0.4999995632337631
228.968,robot1,-41.94682476700872,20.984666939095916,0.5000001682353187
229.018,robot1,-41.935304534921926,20.96247943278091,0.5000007619836888
229.068,robot1,-41.923784288007504,20.940291901928894,0.5000013076108631
229.118,robot1,-41.912264028890846,20.91810434887905,0.5000017712915754
229.168,robot1,-41.90074376095367,20.895916777345295,0.5000021243246042
229.218,robot1,-41.88922348812371,20.873729192184815,0.5000023448832778
229.268,robot1,-41.87770321463085,20.85154159909706,0.5000024193401276
229.318,robot1,-41.86618294474538,20.829354004271664,0.5000023430893871
229.368,robot1,-41.85466268251411,20.807166414006478,0.5000021208283467
229.418,robot1,-41.84314243151026,20.784978834318935,0.5000017662699756
229.468,robot1,-41.83162219461247,20.76279127057412,0.500001301318414
229.518,robot1,-41.82010197382639,20.7406037271521,0.500000754733901
229.568,robot1,-41.80858177015955,20.71841620717503,0.5000001603856004
229.618,robot1,-41.79706158355783,20.696228712311065,0.49999955516499445
229.668,robot1,-41.78554141290727,20.674041242667897,0.49999897670790505
229.718,robot1,-41.774021256101776,20.651853796783012,0.4999984610498858
