Time,Robot,PosX,PosY,Speed
213.07,robot1,-42.09500000018494,21.270000000375543,1.348342370651018e-11
213.121,robot1,-42.095000000185294,21.270000000376253,1.3483045109035402e-11
213.171,robot1,-42.09500000018565,21.270000000376964,1.348352044230492e-11
213.221,robot1,-42.095000000186005,21.270000000377674,1.3483525911963114e-11
213.271,robot1,-42.09500000018636,21.270000000378385,1.3483424625894693e-11
213.321,robot1,-42.095000000186715,21.270000000379095,1.3483542766689391e-11
213.371,robot1,-42.09500000018707,21.270000000379806,1.3483258181733513e-11
213.42,robot1,-42.095000000187426,21.270000000380517,1.3483559841252436e-11
213.471,robot1,-42.09500000018778,21.270000000381227,1.3483611394818754e-11
213.521,robot1,-42.095000000188136,21.270000000381938,1.3483032010004453e-11
213.571,robot1,-42.09500000018849,21.270000000382648,1.3483397451262846e-11
213.621,robot1,-42.09500000018885,21.27000000038336,1.3483061299352624e-11
213.671,robot1,-42.0950000001892,21.27000000038407,1.3483387886079047e-11
213.721,robot1,-42.09500000018956,21.27000000038478,1.3483119832747972e-11
213.771,robot1,-42.09500000018991,21.27000000038549,1.3483494249091878e-11
213.821,robot1,-42.09500000019027,21.2700000003862,1.3483139866866432e-11
213.87,robot1,-42.09500000019062,21.27000000038691,1.3483443285114727e-11
213.921,robot1,-42.09500000019098,21.270000000387622,1.3483769585229112e-11
213.971,robot1,-42.095000000191334,21.270000000388332,1.3483412014099436e-11
214.021,robot1,-42.09500000019169,21.270000000389043,1.3483777392993902e-11
214.071,robot1,-42.095000000192044,21.270000000389754,1.3483489604937467e-11
214.121,robot1,-42.0950000001924,21.270000000390464,1.3483495168739681e-11
214.171,robot1,-42.095000000192755,21.270000000391175,1.3483556088251215e-11
214.221,robot1,-42.09500000019311,21.270000000391885,1.3483288735597238e-11
214.271,robot1,-42.095000000193465,21.270000000392596,1.3483077495715233e-11
214.32,robot1,-42.09500000019382,21.270000000393306,1.3483284364211786e-11
214.37,robot1,-42.095000000194176,21.270000000394017,1.3483075510574998e-11
214.421,robot1,-42.09500000019453,21.270000000394727,1.3483497868006978e-11
214.471,robot1,-42.09500000019489,21.270000000395438,1.3483203986324192e-11
214.521,robot1,-42.09500000019524,21.27000000039615,1.3483514219209534e-11
214.571,robot1,-42.0950000001956,21.27000000039686,1.348362444571389e-11
214.621,robot1,-42.09500000019595,21.27000000039757,1.3483423178131847e-11
214.671,robot1,-42.09500000019631,21.27000000039828,1.3483787401314243e-11
214.721,robot1,-42.09500000019666,21.27000000039899,1.348312602931756e-11
214.771,robot1,-42.09500000019702,21.2700000003997,1.348319470555868e-11
214.821,robot1,-42.09500000019737,21.27000000040041,1.348305941444479e-11
214.871,robot1,-42.09500000019773,21.270000000401122,1.3483433392093712e-11
214.921,robot1,-42.095000000198084,21.270000000401833,1.3483102174567604e-11
214.971,robot1,-42.09500000019844,21.270000000402543,1.3483401460401968e-11
215.021,robot1,-42.095000000198795,21.270000000403254,1.3483509224701056e-11
215.071,robot1,-42.09500000019915,21.270000000403964,1.3483251178667643e-11
215.121,robot1,-42.095000000199505,21.270000000404675,1.348297871367417e-11
215.171,robot1,-42.09500000019986,21.270000000405386,1.3483391136008445e-11
215.221,robot1,-42.095000000200216,21.270000000406096,1.3483111044216924e-11
215.271,robot1,-42.09500000020057,21.270000000406807,1.348351536802373e-11
215.32,robot1,-42.095000000200926,21.270000000407517,1.3483069873595335e-11
215.371,robot1,-42.09500000020128,21.270000000408228,1.348352061587199e-11
215.421,robot1,-42.09500000020164,21.27000000040894,1.3483721730226551e-11
215.471,robot1,-42.09500000020199,21.27000000040965,1.3483124317355578e-11
215.52,robot1,-42.09500000020235,21.27000000041036,1.3483143107210298e-11
215.571,robot1,-42.0950000002027,21.27000000041107,1.348349249172408e-11
215.621,robot1,-42.09500000020306,21.27000000041178,1.3483371801769428e-11
215.671,robot1,-42.09500000020341,21.27000000041249,1.348306576278269e-11
215.721,robot1,-42.09500000020377,21.2700000004132,1.3483286509731578e-11
215.771,robot1,-42.095000000204124,21.270000000413912,1.3483530748592855e-11
215.821,robot1,-42.09500000020448,21.270000000414623,1.3483568117918419e-11
