Time,Robot,Move
0:7:55,robot13,stop
0:7:58,robot13,end
0:3:29,robot15,start
0:3:29,robot15,stop
0:3:31,robot15,mov_cte
0:3:33,robot15,C1
0:3:35,robot15,stop
0:3:37,robot15,mov_cte
0:4:2,robot15,C4
0:4:4,robot15,stop
0:4:7,robot15,mov_cte
0:4:31,robot15,C9
0:4:33,robot15,stop
0:4:35,robot15,mov_cte
0:4:55,robot15,C15
0:4:57,robot15,stop
0:5:10,robot15,mov_cte
0:5:33,robot15,C16
0:5:35,robot15,stop
0:5:42,robot15,mov_cte
0:6:4,robot15,C21
0:6:5,robot15,stop
0:6:13,robot15,mov_cte
0:6:35,robot15,C20
0:6:37,robot15,stop
0:6:42,robot15,mov_cte
0:7:1,robot15,C23
0:7:5,robot15,stop
0:7:7,robot15,end
