Time,Robot,PosX,PosY,Speed
211.439,robot1,-42.09500000017472,21.270000000355108,1.3483559612395012e-11
211.489,robot1,-42.09500000017508,21.270000000355818,1.3483250445061889e-11
211.539,robot1,-42.09500000017543,21.27000000035653,1.3483051667952353e-11
211.589,robot1,-42.09500000017579,21.27000000035724,1.3483369171811311e-11
211.639,robot1,-42.09500000017614,21.27000000035795,1.348243244472741e-11
211.689,robot1,-42.0950000001765,21.27000000035866,1.348349151367905e-11
211.739,robot1,-42.09500000017685,21.27000000035937,1.3483540230613578e-11
211.789,robot1,-42.09500000017721,21.27000000036008,1.3483422970114162e-11
211.839,robot1,-42.09500000017756,21.270000000360792,1.3482992749727949e-11
211.889,robot1,-42.09500000017792,21.270000000361502,1.3483473686802283e-11
211.939,robot1,-42.095000000178274,21.270000000362213,1.348332658783726e-11
211.989,robot1,-42.09500000017863,21.270000000362923,1.3483569316327101e-11
212.039,robot1,-42.095000000178985,21.270000000363634,1.3483482960038489e-11
212.089,robot1,-42.09500000017934,21.270000000364345,1.3483511739685287e-11
212.139,robot1,-42.095000000179695,21.270000000365055,1.3483271312032649e-11
212.189,robot1,-42.09500000018005,21.270000000365766,1.3483533799610184e-11
212.239,robot1,-42.095000000180406,21.270000000366476,1.3483277907967402e-11
212.289,robot1,-42.09500000018076,21.270000000367187,1.3483532367910545e-11
212.339,robot1,-42.095000000181116,21.270000000367897,1.348351259367157e-11
212.389,robot1,-42.09500000018147,21.270000000368608,1.3483579472048942e-11
212.439,robot1,-42.09500000018183,21.27000000036932,1.3483470112122115e-11
212.489,robot1,-42.09500000018218,21.27000000037003,1.3483072885048188e-11
212.539,robot1,-42.09500000018254,21.27000000037074,1.3483413498859269e-11
212.589,robot1,-42.09500000018289,21.27000000037145,1.3483195850929348e-11
212.639,robot1,-42.09500000018325,21.27000000037216,1.3483591543208726e-11
212.689,robot1,-42.0950000001836,21.27000000037287,1.3483220321736462e-11
212.739,robot1,-42.09500000018396,21.27000000037358,1.348350810834863e-11
212.789,robot1,-42.095000000184314,21.270000000374292,1.3483487477186165e-11
212.838,robot1,-42.09500000018467,21.270000000375003,1.3483522753544257e-11
212.889,robot1,-42.095000000185024,21.270000000375713,1.3483330653062806e-11
212.939,robot1,-42.09500000018538,21.270000000376424,1.3483530780865333e-11
212.989,robot1,-42.095000000185735,21.270000000377134,1.348353709406658e-11
