Time,Robot,PosX,PosY,LinX,AngZ
304.951,robot1,-27.650066207320766,39.19775030707058,-8.231860799914296e-12,-2.3352728737243203e-12
305.051,robot1,-27.650066207322382,39.197750307075964,-7.708891457889996e-12,-1.5969379250897995e-12
305.151,robot1,-27.65006620732397,39.197750307081314,-7.977656905381628e-12,-1.0073511465544494e-12
305.251,robot1,-27.650066207325548,39.19775030708665,-8.21118363709896e-12,-1.6294865466361515e-12
305.351,robot1,-27.650066207327107,39.19775030709198,-8.013530255451026e-12,-8.294521136226233e-13
305.451,robot1,-27.65006620732866,39.197750307097316,-8.05021426108177e-12,-1.5527139733760353e-12
305.551,robot1,-27.65006620733021,39.19775030710264,-7.69045340921253e-12,1.178894669154252e-12
305.651,robot1,-27.650066207331758,39.19775030710798,-8.317305694419566e-12,-3.2886544748462756e-13
305.751,robot1,-27.650066207333303,39.197750307113324,-7.904225681281195e-12,-2.4052784877475257e-12
305.851,robot1,-27.65006620733485,39.19775030711867,-8.032011524547071e-12,6.287422670525461e-13
305.951,robot1,-27.650066207336398,39.19775030712402,-8.256121930162378e-12,-2.2126596469160673e-12
306.052,robot1,-27.650066207337943,39.19775030712936,-7.798403774314705e-12,-2.624507776125087e-12
306.15,robot1,-27.65006620733949,39.19775030713471,-7.939100401425327e-12,-7.073147387860571e-13
306.251,robot1,-27.650066207341037,39.197750307140005,-8.378980611195435e-12,-2.0088705712030855e-12
306.351,robot1,-27.650066207342586,39.19775030714513,-8.14923916055463e-12,-1.6449024296061897e-12
306.45,robot1,-27.650066207344132,39.19775030715017,-7.849869886187581e-12,-7.210410299625644e-13
306.551,robot1,-27.65006620734568,39.19775030715522,-8.219653434558626e-12,-3.840538557791187e-13
306.651,robot1,-27.65006620734723,39.19775030716026,-8.244724636149058e-12,-1.7488038081768142e-12
306.751,robot1,-27.65006620734879,39.197750307165315,-8.19832215527958e-12,-2.034071402625862e-12
306.853,robot1,-27.650066207350367,39.19775030717039,-8.231144539688383e-12,-3.6056983761569286e-12
306.951,robot1,-27.65006620735196,39.197750307175475,-8.047793994108151e-12,-5.044735281303595e-12
307.051,robot1,-27.65006620735357,39.19775030718059,-8.217814635550641e-12,-4.6442081190629675e-12
307.151,robot1,-27.650066207355195,39.197750307185714,-8.349227510682445e-12,-3.898625628342984e-12
307.251,robot1,-27.65006620735683,39.19775030719085,-8.209827398281177e-12,-6.8109101376396475e-12
307.351,robot1,-27.650066207358453,39.197750307196024,-8.140606411660652e-12,-6.4464460075278294e-12
307.451,robot1,-27.650066207360062,39.19775030720121,-7.882076729191336e-12,-8.333439603457518e-12
307.551,robot1,-27.650066207361668,39.19775030720642,-8.328059365537702e-12,-1.0646965856243692e-11
307.651,robot1,-27.650066207363263,39.197750307211656,-7.94822593250903e-12,-1.1484752788084999e-11
307.751,robot1,-27.650066207364855,39.19775030721687,-8.248519212183137e-12,-1.1149775988228522e-11
307.851,robot1,-27.650066207366446,39.19775030722196,-8.355937965246908e-12,-1.2150339264522479e-11
307.951,robot1,-27.65006620736804,39.19775030722703,-8.06160116303258e-12,-1.2391414554255923e-11
308.05,robot1,-27.650066207369644,39.197750307232106,-8.134995248529603e-12,-1.2322626657981043e-11
308.151,robot1,-27.650066207371246,39.19775030723717,-7.810538184001032e-12,-1.117543209899853e-11
308.251,robot1,-27.650066207372845,39.19775030724222,-8.343016124604225e-12,-1.0582373077195001e-11
308.351,robot1,-27.650066207374415,39.1977503072472,-8.108364095570983e-12,-7.079253095883182e-12
308.45,robot1,-27.650066207375964,39.197750307252136,-8.051459637499197e-12,-8.078996965651473e-12
308.551,robot1,-27.650066207377524,39.197750307257074,-8.514556739076747e-12,-6.205582562174358e-12
308.651,robot1,-27.65006620737908,39.19775030726202,-7.802391326069578e-12,-8.705495138950703e-12
308.751,robot1,-27.650066207380647,39.19775030726697,-7.715466237659553e-12,-7.080564837161822e-12
308.851,robot1,-27.650066207382213,39.197750307271924,-8.277152944638747e-12,-8.036335501927192e-12
308.95,robot1,-27.650066207383777,39.197750307276884,-7.727710011950627e-12,-1.040476695152978e-11
309.05,robot1,-27.650066207385347,39.19775030728184,-8.265492168334385e-12,-6.776179959864347e-12
309.151,robot1,-27.650066207386917,39.197750307286796,-8.238490979930542e-12,-7.449263715675511e-12
309.251,robot1,-27.650066207388477,39.19775030729175,-8.233721809669473e-12,-8.642289666207945e-12
309.353,robot1,-27.65006620739004,39.1977503072967,-8.150395222003868e-12,-7.758504693070427e-12
309.451,robot1,-27.6500662073916,39.19775030730165,-7.926704752201507e-12,-7.797140372998484e-12
309.551,robot1,-27.65006620739317,39.1977503073066,-8.131088577488525e-12,-7.768815259569512e-12
309.651,robot1,-27.650066207394733,39.19775030731155,-8.050389231796004e-12,-6.879455676537712e-12
309.751,robot1,-27.650066207396303,39.1977503073165,-7.733002427940596e-12,-5.351847744566627e-12
309.851,robot1,-27.65006620739787,39.19775030732144,-7.987348672783946e-12,-7.069658976837616e-12
309.951,robot1,-27.65006620739944,39.19775030732638,-8.044998828680055e-12,-6.114433951694768e-12
310.051,robot1,-27.650066207401018,39.197750307331326,-8.243622084222503e-12,-7.167436899210191e-12
310.151,robot1,-27.650066207402592,39.19775030733627,-8.121838365568263e-12,-5.59295996671124e-12
310.252,robot1,-27.650066207404162,39.19775030734121,-7.78111947646962e-12,-5.7651260924882346e-12
310.351,robot1,-27.650066207405743,39.197750307346155,-8.2037854476026e-12,-4.759643828186347e-12
310.451,robot1,-27.650066207407313,39.19775030735107,-7.857342122084602e-12,-5.695657236496886e-12
310.551,robot1,-27.650066207408855,39.19775030735592,-8.262578582009044e-12,-1.0429364186369625e-11
310.651,robot1,-27.650066207410354,39.19775030736066,-8.072069957409178e-12,-1.3249320252920198e-11
310.751,robot1,-27.65006620741184,39.197750307365354,-8.27167150126377e-12,-1.3314036761738255e-11
310.852,robot1,-27.650066207413317,39.19775030736998,-7.881328631191607e-12,-1.234406014464029e-11
310.95,robot1,-27.650066207414792,39.1977503073746,-7.551719312354063e-12,-1.3137010206008334e-11
311.051,robot1,-27.650066207416224,39.197750307379245,-6.681780357423219e-12,-1.1365968868625692e-11
311.151,robot1,-27.650066207417638,39.19775030738392,-4.885613244234315e-12,-1.0404801286608445e-11
